EnrollmentID,StudentID,LeadID,CourseID,ManagerID,EnrollmentDate,CohortID,CourseStartDate,ExpectedEndDate,ActualCompletionDate,EnrollmentStatus,AgreedPrice,DiscountPercent,Currency,PaymentPlan,AcquisitionSource,CancellationDate,CancellationReason,CertificateEligible,CertificateIssuedDate,LateEnrollment
ENR000467,STU000467,LEAD0002639,CRS0008,MGR0008,2024-02-13,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,dou,,,False,,False
ENR000468,STU000468,LEAD0000098,CRS0005,MGR0008,2024-02-16,COH00052,2024-02-20,2024-04-02,2024-03-30,Completed,28600.0,0,UAH,Full,meta,,,True,2024-04-13,False
ENR000469,STU000469,LEAD0003028,CRS0014,MGR0006,2024-02-21,COH00185,2024-03-13,2024-07-03,2024-07-03,Completed,388.08,20,EUR,Full,instagram,,,True,2024-07-17,False
ENR000470,STU000470,LEAD0000357,CRS0012,MGR0002,2024-02-22,COH00153,2024-03-27,2024-09-04,2024-09-10,Completed,30780.0,5,UAH,Full,organic,,,True,2024-09-19,False
ENR000471,STU000471,LEAD0003518,CRS0012,MGR0006,2024-02-21,COH00153,2024-03-27,2024-09-04,,Dropped,27540.0,15,UAH,Full,google,,,False,,False
ENR000472,STU000472,LEAD0003412,CRS0010,MGR0006,2024-02-10,COH00127,2024-03-06,2024-09-25,2024-09-21,Completed,25290.0,10,UAH,Full,direct,,,True,,False
ENR000473,STU000473,LEAD0000159,CRS0015,MGR0002,2024-02-15,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,PLN,Free,google,,,False,,False
ENR000474,STU000474,LEAD0002640,CRS0010,MGR0003,2024-02-16,COH00127,2024-03-06,2024-09-25,2024-09-29,Completed,28100.0,0,UAH,Installments,google,,,True,2024-10-02,False
ENR000475,STU000475,LEAD0001039,CRS0010,MGR0002,2024-02-19,COH00127,2024-03-06,2024-09-25,2024-10-01,Completed,19670.0,30,UAH,Installments,telegram,,,True,2024-10-08,False
ENR000476,STU000476,LEAD0002127,CRS0012,MGR0002,2024-02-18,COH00153,2024-03-27,2024-09-04,2024-08-30,Completed,27540.0,15,UAH,Full,meta,,,True,2024-09-17,False
ENR000477,STU000477,LEAD0002048,CRS0012,MGR0002,2024-02-12,COH00152,2024-02-14,2024-07-24,2024-07-24,Completed,22680.0,30,UAH,Full,meta,,,True,2024-08-02,False
ENR000478,STU000478,LEAD0001248,CRS0008,MGR0002,2024-02-20,COH00092,2024-03-10,2024-03-31,2024-04-10,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR000479,STU000479,LEAD0000642,CRS0017,MGR0003,2024-02-21,COH00232,2024-03-23,2024-09-07,,Dropped,673.94,0,USD,Installments,referral,,,False,,False
ENR000480,STU000480,LEAD0003251,CRS0011,MGR0006,2024-02-20,COH00140,2024-03-11,2024-06-10,,Dropped,466.22,30,USD,Installments,email,,,False,,False
ENR000481,STU000481,LEAD0002017,CRS0002,MGR0008,2024-02-19,COH00015,2024-02-29,2024-05-02,,Dropped,36800.0,0,UAH,Full,direct,,,False,,False
ENR000482,STU000482,LEAD0003143,CRS0012,MGR0002,2024-02-19,COH00153,2024-03-27,2024-09-04,2024-09-09,Completed,626.16,15,EUR,Full,google,,,True,2024-09-29,False
ENR000483,STU000483,LEAD0001594,CRS0005,MGR0002,2024-02-11,COH00052,2024-02-20,2024-04-02,2024-03-27,Completed,657.75,0,EUR,Full,telegram,,,True,2024-04-11,False
ENR000484,STU000484,LEAD0002986,CRS0008,MGR0002,2024-02-15,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000485,STU000485,LEAD0001182,CRS0013,MGR0008,2024-02-10,COH00170,2024-02-26,2024-05-06,,Cancelled,26000.0,0,UAH,Full,referral,2024-02-21,Time constraints,False,,False
ENR000486,STU000486,LEAD0001453,CRS0014,MGR0005,2024-02-14,COH00185,2024-03-13,2024-07-03,,Dropped,16200.0,25,UAH,Installments,google,,,False,,False
ENR000487,STU000487,LEAD0000311,CRS0013,MGR0008,2024-02-12,COH00170,2024-02-26,2024-05-06,2024-05-19,Completed,1857.89,25,PLN,Full,google,,,True,2024-06-08,False
ENR000488,STU000488,LEAD0000871,CRS0007,MGR0005,2024-02-22,COH00080,2024-03-12,2024-09-17,2024-09-10,Completed,764.77,25,USD,Full,instagram,,,True,2024-09-14,False
ENR000489,STU000489,LEAD0001167,CRS0015,MGR0007,2024-02-19,COH00199,2024-03-11,2024-04-01,2024-04-03,Completed,0.0,0,UAH,Free,organic,,,False,,False
ENR000490,STU000490,LEAD0003390,CRS0008,MGR0002,2024-02-20,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,telegram,,,False,,False
ENR000491,STU000491,LEAD0002292,CRS0014,MGR0003,2024-02-12,COH00185,2024-03-13,2024-07-03,2024-06-28,Completed,21600.0,0,UAH,Full,google,,,True,2024-07-09,False
ENR000492,STU000492,LEAD0002076,CRS0011,MGR0002,2024-02-13,COH00140,2024-03-11,2024-06-10,2024-06-19,Completed,27500.0,0,UAH,Installments,google,,,True,2024-07-07,False
ENR000493,STU000493,LEAD0003511,CRS0012,MGR0007,2024-02-11,COH00152,2024-02-14,2024-07-24,2024-08-04,Completed,730.05,5,USD,Full,organic,,,True,2024-08-19,False
ENR000494,STU000494,LEAD0000619,CRS0008,MGR0002,2024-02-11,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,organic,,,False,,False
ENR000495,STU000495,LEAD0000204,CRS0001,MGR0005,2024-02-15,COH00002,2024-03-13,2024-06-05,2024-06-03,Completed,30080.0,20,UAH,Installments,google,,,True,2024-06-06,False
ENR000496,STU000496,LEAD0001464,CRS0014,MGR0003,2024-02-10,COH00185,2024-03-13,2024-07-03,2024-07-10,Completed,2052.06,0,PLN,Installments,telegram,,,True,2024-07-18,False
ENR000497,STU000497,LEAD0002096,CRS0005,MGR0003,2024-02-10,COH00052,2024-02-20,2024-04-02,,Dropped,15567.17,0,CZK,Full,google,,,False,,False
ENR000498,STU000498,LEAD0000679,CRS0013,MGR0002,2024-02-21,COH00170,2024-02-26,2024-05-06,,Cancelled,26000.0,0,UAH,Full,organic,2024-03-28,Job change,False,,False
ENR000499,STU000499,LEAD0002510,CRS0012,MGR0008,2024-02-23,COH00153,2024-03-27,2024-09-04,,Dropped,3142.73,0,PLN,Full,organic,,,False,,False
ENR000500,STU000500,LEAD0002106,CRS0010,MGR0008,2024-02-18,COH00127,2024-03-06,2024-09-25,,Dropped,19670.0,30,UAH,Full,email,,,False,,False
ENR000501,STU000501,LEAD0003152,CRS0017,MGR0007,2024-02-10,COH00232,2024-03-23,2024-09-07,,Cancelled,527.06,20,USD,Installments,instagram,2024-04-01,Time constraints,False,,False
ENR000502,STU000502,LEAD0000540,CRS0005,MGR0008,2024-02-23,COH00053,2024-04-09,2024-05-21,2024-05-14,Completed,2774.14,0,PLN,Installments,meta,,,True,2024-05-29,False
ENR000503,STU000503,LEAD0000128,CRS0008,MGR0007,2024-02-10,COH00091,2024-02-11,2024-03-03,,Dropped,0.0,0,EUR,Free,meta,,,False,,False
ENR000504,STU000504,LEAD0002542,CRS0013,MGR0006,2024-02-11,COH00170,2024-02-26,2024-05-06,,Cancelled,19500.0,25,UAH,Full,google,2024-03-21,Dissatisfied,False,,False
ENR000505,STU000505,LEAD0001286,CRS0014,MGR0004,2024-02-13,COH00185,2024-03-13,2024-07-03,2024-06-28,Completed,18360.0,15,UAH,Full,telegram,,,True,2024-07-14,False
ENR000506,STU000506,LEAD0001099,CRS0014,MGR0003,2024-02-19,COH00185,2024-03-13,2024-07-03,2024-07-09,Completed,21600.0,0,UAH,Full,email,,,True,2024-07-26,False
ENR000507,STU000507,LEAD0002551,CRS0008,MGR0008,2024-02-15,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,direct,,,False,,False
ENR000508,STU000508,LEAD0000714,CRS0012,MGR0004,2024-02-21,COH00153,2024-03-27,2024-09-04,2024-09-16,Completed,32400.0,0,UAH,Full,google,,,True,2024-09-20,False
ENR000509,STU000509,LEAD0000985,CRS0008,MGR0008,2024-02-10,COH00091,2024-02-11,2024-03-03,2024-03-03,Completed,0.0,0,EUR,Free,google,,,False,,False
ENR000510,STU000510,LEAD0002288,CRS0015,MGR0003,2024-02-20,COH00199,2024-03-11,2024-04-01,2024-04-10,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR000511,STU000511,LEAD0002452,CRS0008,MGR0007,2024-02-10,COH00091,2024-02-11,2024-03-03,2024-03-13,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR000512,STU000512,LEAD0000551,CRS0015,MGR0003,2024-02-21,COH00199,2024-03-11,2024-04-01,2024-03-28,Completed,0.0,0,UAH,Free,direct,,,False,,False
ENR000513,STU000513,LEAD0002086,CRS0008,MGR0002,2024-02-20,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000514,STU000514,LEAD0001221,CRS0013,MGR0006,2024-02-11,COH00170,2024-02-26,2024-05-06,,Dropped,2490.23,0,PLN,Full,google,,,False,,False
ENR000515,STU000515,LEAD0000903,CRS0005,MGR0008,2024-02-11,COH00052,2024-02-20,2024-04-02,2024-04-05,Completed,28600.0,0,UAH,Full,telegram,,,True,2024-04-07,False
ENR000516,STU000516,LEAD0003235,CRS0014,MGR0008,2024-02-17,COH00185,2024-03-13,2024-07-03,,Dropped,21600.0,0,UAH,Installments,email,,,False,,False
ENR000517,STU000517,LEAD0002696,CRS0008,MGR0006,2024-02-19,COH00092,2024-03-10,2024-03-31,2024-04-10,Completed,0.0,0,EUR,Free,direct,,,False,,False
ENR000518,STU000518,LEAD0001841,CRS0012,MGR0007,2024-02-19,COH00153,2024-03-27,2024-09-04,,Dropped,706.91,10,USD,Full,google,,,False,,False
ENR000519,STU000519,LEAD0003743,CRS0014,MGR0002,2024-02-21,COH00185,2024-03-13,2024-07-03,,Dropped,18360.0,15,UAH,Full,instagram,,,False,,False
ENR000520,STU000520,LEAD0002306,CRS0015,MGR0003,2024-02-24,COH00199,2024-03-11,2024-04-01,2024-04-03,Completed,0.0,0,EUR,Free,linkedin,,,False,,False
ENR000521,STU000521,LEAD0000511,CRS0012,MGR0008,2024-02-23,COH00153,2024-03-27,2024-09-04,,Dropped,24300.0,25,UAH,Full,google,,,False,,False
ENR000522,STU000522,LEAD0000803,CRS0015,MGR0006,2024-02-18,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,PLN,Free,instagram,,,False,,False
ENR000523,STU000523,LEAD0002101,CRS0015,MGR0002,2024-02-23,COH00199,2024-03-11,2024-04-01,2024-03-29,Completed,0.0,0,PLN,Free,telegram,,,False,,False
ENR000524,STU000524,LEAD0003213,CRS0008,MGR0007,2024-02-17,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000525,STU000525,LEAD0002317,CRS0006,MGR0004,2024-02-24,COH00067,2024-03-02,2024-05-11,2024-05-11,Completed,34290.0,10,UAH,Full,referral,,,True,2024-05-26,False
ENR000526,STU000526,LEAD0000052,CRS0008,MGR0007,2024-02-24,COH00092,2024-03-10,2024-03-31,2024-04-12,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR000527,STU000527,LEAD0000587,CRS0006,MGR0008,2024-02-14,COH00067,2024-03-02,2024-05-11,2024-05-20,Completed,26670.0,30,UAH,Installments,referral,,,True,2024-05-27,False
ENR000528,STU000528,LEAD0000597,CRS0006,MGR0006,2024-02-12,COH00067,2024-03-02,2024-05-11,2024-05-15,Completed,26670.0,30,UAH,Full,meta,,,True,2024-05-26,False
ENR000529,STU000529,LEAD0002626,CRS0002,MGR0008,2024-02-23,COH00015,2024-02-29,2024-05-02,2024-04-29,Completed,36800.0,0,UAH,Installments,google,,,True,2024-05-15,False
ENR000530,STU000530,LEAD0003296,CRS0011,MGR0007,2024-02-15,COH00140,2024-03-11,2024-06-10,,Dropped,2635.34,0,PLN,Installments,meta,,,False,,False
ENR000531,STU000531,LEAD0000602,CRS0015,MGR0008,2024-02-22,COH00199,2024-03-11,2024-04-01,2024-03-29,Completed,0.0,0,UAH,Free,linkedin,,,False,,False
ENR000532,STU000532,LEAD0000874,CRS0008,MGR0007,2024-02-13,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000533,STU000533,LEAD0000971,CRS0005,MGR0007,2024-02-13,COH00052,2024-02-20,2024-04-02,,Dropped,20020.0,30,UAH,Full,email,,,False,,False
ENR000534,STU000534,LEAD0001478,CRS0015,MGR0003,2024-02-25,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR000535,STU000535,LEAD0002167,CRS0010,MGR0004,2024-02-15,COH00127,2024-03-06,2024-09-25,2024-09-27,Completed,26695.0,5,UAH,Installments,email,,,True,2024-10-05,False
ENR000536,STU000536,LEAD0001112,CRS0011,MGR0004,2024-02-14,COH00140,2024-03-11,2024-06-10,,Cancelled,20625.0,25,UAH,Installments,instagram,2024-02-18,Dissatisfied,False,,False
ENR000537,STU000537,LEAD0002459,CRS0013,MGR0004,2024-02-23,COH00170,2024-02-26,2024-05-06,2024-05-08,Completed,625.71,0,USD,Full,telegram,,,True,2024-05-21,False
ENR000538,STU000538,LEAD0000950,CRS0012,MGR0003,2024-02-23,COH00153,2024-03-27,2024-09-04,,Dropped,3142.73,0,PLN,Full,organic,,,False,,False
ENR000539,STU000539,LEAD0003733,CRS0005,MGR0007,2024-02-16,COH00052,2024-02-20,2024-04-02,,Cancelled,693.68,0,USD,Full,direct,2024-03-19,Health,False,,False
ENR000540,STU000540,LEAD0000760,CRS0001,MGR0004,2024-02-20,COH00002,2024-03-13,2024-06-05,2024-06-04,Completed,37600.0,0,UAH,Full,telegram,,,True,,False
ENR000541,STU000541,LEAD0002945,CRS0008,MGR0006,2024-02-12,COH00092,2024-03-10,2024-03-31,2024-03-25,Completed,0.0,0,EUR,Free,direct,,,False,,False
ENR000542,STU000542,LEAD0002936,CRS0005,MGR0007,2024-02-16,COH00052,2024-02-20,2024-04-02,,Dropped,25740.0,10,UAH,Full,organic,,,False,,False
ENR000543,STU000543,LEAD0000121,CRS0008,MGR0004,2024-02-12,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000544,STU000544,LEAD0000838,CRS0010,MGR0004,2024-02-14,COH00127,2024-03-06,2024-09-25,2024-09-20,Completed,481.02,25,EUR,Full,direct,,,True,2024-10-08,False
ENR000545,STU000545,LEAD0000590,CRS0002,MGR0002,2024-02-23,COH00015,2024-02-29,2024-05-02,2024-04-28,Completed,36800.0,0,UAH,Installments,google,,,True,2024-05-10,False
ENR000546,STU000546,LEAD0003139,CRS0005,MGR0002,2024-02-16,COH00052,2024-02-20,2024-04-02,,Cancelled,21450.0,25,UAH,Full,google,2024-04-06,Changed goals,False,,False
ENR000547,STU000547,LEAD0002815,CRS0005,MGR0008,2024-02-17,COH00052,2024-02-20,2024-04-02,2024-04-12,Completed,28600.0,0,UAH,Installments,google,,,True,2024-04-16,False
ENR000548,STU000548,LEAD0000383,CRS0015,MGR0003,2024-02-25,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,PLN,Free,google,,,False,,False
ENR000549,STU000549,LEAD0000433,CRS0015,MGR0008,2024-02-21,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000550,STU000550,LEAD0002411,CRS0008,MGR0003,2024-02-24,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000551,STU000551,LEAD0000397,CRS0015,MGR0005,2024-02-13,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000552,STU000552,LEAD0003119,CRS0012,MGR0008,2024-02-17,COH00153,2024-03-27,2024-09-04,,Cancelled,15177.73,15,CZK,Installments,email,2024-03-12,Health,False,,False
ENR000553,STU000553,LEAD0000739,CRS0005,MGR0008,2024-02-23,COH00053,2024-04-09,2024-05-21,2024-05-17,Completed,688.28,0,USD,Full,direct,,,True,2024-05-27,False
ENR000554,STU000554,LEAD0003422,CRS0008,MGR0004,2024-02-19,COH00092,2024-03-10,2024-03-31,2024-04-02,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR000555,STU000555,LEAD0002834,CRS0015,MGR0007,2024-02-26,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,EUR,Free,meta,,,False,,False
ENR000556,STU000556,LEAD0001333,CRS0015,MGR0005,2024-02-13,COH00199,2024-03-11,2024-04-01,2024-03-27,Completed,0.0,0,UAH,Free,email,,,False,,False
ENR000557,STU000557,LEAD0003442,CRS0008,MGR0004,2024-02-22,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000558,STU000558,LEAD0003840,CRS0008,MGR0005,2024-02-24,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,EUR,Free,telegram,,,False,,False
ENR000559,STU000559,LEAD0000243,CRS0005,MGR0004,2024-02-17,COH00052,2024-02-20,2024-04-02,2024-03-30,Completed,28600.0,0,UAH,Installments,instagram,,,True,2024-04-08,False
ENR000560,STU000560,LEAD0002329,CRS0005,MGR0002,2024-02-21,COH00053,2024-04-09,2024-05-21,,Dropped,28600.0,0,UAH,Installments,email,,,False,,False
ENR000561,STU000561,LEAD0000065,CRS0002,MGR0005,2024-02-12,COH00015,2024-02-29,2024-05-02,,Dropped,36800.0,0,UAH,Full,organic,,,False,,False
ENR000562,STU000562,LEAD0001597,CRS0015,MGR0006,2024-02-15,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,USD,Free,chatgpt.com,,,False,,False
ENR000563,STU000563,LEAD0000933,CRS0008,MGR0006,2024-02-13,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR000564,STU000564,LEAD0001181,CRS0008,MGR0008,2024-02-18,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,referral,,,False,,False
ENR000565,STU000565,LEAD0002421,CRS0015,MGR0005,2024-02-24,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,EUR,Free,meta,,,False,,False
ENR000566,STU000566,LEAD0000031,CRS0013,MGR0008,2024-02-22,COH00170,2024-02-26,2024-05-06,2024-05-16,Completed,22100.0,15,UAH,Installments,referral,,,True,2024-05-24,False
ENR000567,STU000567,LEAD0000529,CRS0008,MGR0004,2024-02-17,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000568,STU000568,LEAD0002978,CRS0015,MGR0004,2024-02-25,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,USD,Free,organic,,,False,,False
ENR000569,STU000569,LEAD0002853,CRS0015,MGR0004,2024-02-26,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,email,,,False,,False
ENR000570,STU000570,LEAD0001873,CRS0011,MGR0003,2024-02-19,COH00140,2024-03-11,2024-06-10,2024-06-23,Completed,625.25,0,EUR,Full,organic,,,True,2024-07-11,False
ENR000571,STU000571,LEAD0000722,CRS0015,MGR0005,2024-02-15,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,instagram,,,False,,False
ENR000572,STU000572,LEAD0002472,CRS0006,MGR0003,2024-02-17,COH00067,2024-03-02,2024-05-11,,Cancelled,38100.0,0,UAH,Full,email,2024-02-24,Changed goals,False,,False
ENR000573,STU000573,LEAD0001331,CRS0014,MGR0008,2024-02-14,COH00185,2024-03-13,2024-07-03,2024-06-27,Completed,16200.0,25,UAH,Full,meta,,,True,2024-07-15,False
ENR000574,STU000574,LEAD0003896,CRS0008,MGR0003,2024-02-13,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,EUR,Free,email,,,False,,False
ENR000575,STU000575,LEAD0003334,CRS0013,MGR0003,2024-02-20,COH00170,2024-02-26,2024-05-06,2024-05-11,Completed,26000.0,0,UAH,Installments,chatgpt.com,,,True,2024-05-13,False
ENR000576,STU000576,LEAD0003684,CRS0006,MGR0003,2024-02-18,COH00067,2024-03-02,2024-05-11,2024-05-10,Completed,26670.0,30,UAH,Installments,instagram,,,True,2024-05-18,False
ENR000577,STU000577,LEAD0001454,CRS0005,MGR0008,2024-02-26,COH00053,2024-04-09,2024-05-21,,Dropped,20020.0,30,UAH,Installments,meta,,,False,,False
ENR000578,STU000578,LEAD0003053,CRS0013,MGR0008,2024-02-21,COH00170,2024-02-26,2024-05-06,,Cancelled,26000.0,0,UAH,Full,organic,2024-04-16,Health,False,,False
ENR000579,STU000579,LEAD0003151,CRS0008,MGR0004,2024-02-23,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,EUR,Free,referral,,,False,,False
ENR000580,STU000580,LEAD0000225,CRS0015,MGR0004,2024-02-18,COH00199,2024-03-11,2024-04-01,2024-04-01,Completed,0.0,0,UAH,Free,instagram,,,False,,False
ENR000581,STU000581,LEAD0000754,CRS0017,MGR0002,2024-02-21,COH00232,2024-03-23,2024-09-07,,Dropped,626.59,0,EUR,Installments,telegram,,,False,,False
ENR000582,STU000582,LEAD0002989,CRS0013,MGR0002,2024-02-25,COH00170,2024-02-26,2024-05-06,2024-05-16,Completed,573.71,0,EUR,Full,direct,,,True,2024-05-30,False
ENR000583,STU000583,LEAD0001444,CRS0014,MGR0003,2024-02-14,COH00185,2024-03-13,2024-07-03,,Dropped,21600.0,0,UAH,Installments,organic,,,False,,False
ENR000584,STU000584,LEAD0002598,CRS0006,MGR0007,2024-02-26,COH00067,2024-03-02,2024-05-11,,Dropped,705.94,15,EUR,Installments,referral,,,False,,False
ENR000585,STU000585,LEAD0003360,CRS0011,MGR0008,2024-02-17,COH00140,2024-03-11,2024-06-10,2024-06-15,Completed,27500.0,0,UAH,Full,google,,,True,2024-07-05,False
ENR000586,STU000586,LEAD0000711,CRS0002,MGR0002,2024-02-26,COH00015,2024-02-29,2024-05-02,,Dropped,36800.0,0,UAH,Full,instagram,,,False,,False
ENR000587,STU000587,LEAD0002489,CRS0011,MGR0008,2024-02-18,COH00140,2024-03-11,2024-06-10,2024-06-16,Completed,2649.86,0,PLN,Full,referral,,,True,,False
ENR000588,STU000588,LEAD0000571,CRS0010,MGR0003,2024-02-16,COH00127,2024-03-06,2024-09-25,2024-09-19,Completed,28100.0,0,UAH,Full,google,,,True,2024-09-29,False
ENR000589,STU000589,LEAD0002654,CRS0015,MGR0004,2024-02-18,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000590,STU000590,LEAD0001438,CRS0001,MGR0005,2024-02-15,COH00002,2024-03-13,2024-06-05,2024-06-16,Completed,18511.02,10,CZK,Full,meta,,,True,2024-06-30,False
ENR000591,STU000591,LEAD0001415,CRS0012,MGR0003,2024-02-18,COH00153,2024-03-27,2024-09-04,2024-08-31,Completed,24300.0,25,UAH,Full,google,,,True,2024-09-04,False
ENR000592,STU000592,LEAD0000368,CRS0011,MGR0004,2024-02-14,COH00140,2024-03-11,2024-06-10,,Cancelled,2491.49,5,PLN,Full,google,2024-03-19,Job change,False,,False
ENR000593,STU000593,LEAD0000178,CRS0015,MGR0008,2024-02-22,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,linkedin,,,False,,False
ENR000594,STU000594,LEAD0001337,CRS0013,MGR0002,2024-02-15,COH00170,2024-02-26,2024-05-06,2024-04-29,Completed,26000.0,0,UAH,Full,chatgpt.com,,,True,2024-05-19,False
ENR000595,STU000595,LEAD0003882,CRS0015,MGR0006,2024-02-25,COH00199,2024-03-11,2024-04-01,2024-03-27,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR000596,STU000596,LEAD0000036,CRS0014,MGR0007,2024-02-21,COH00185,2024-03-13,2024-07-03,,Dropped,19440.0,10,UAH,Full,organic,,,False,,False
ENR000597,STU000597,LEAD0003458,CRS0012,MGR0005,2024-02-21,COH00153,2024-03-27,2024-09-04,2024-09-08,Completed,32400.0,0,UAH,Full,instagram,,,True,2024-09-22,False
ENR000598,STU000598,LEAD0001338,CRS0005,MGR0006,2024-02-24,COH00053,2024-04-09,2024-05-21,,Dropped,28600.0,0,UAH,Installments,telegram,,,False,,False
ENR000599,STU000599,LEAD0003189,CRS0011,MGR0004,2024-02-20,COH00140,2024-03-11,2024-06-10,2024-06-06,Completed,27500.0,0,UAH,Full,direct,,,True,2024-06-13,False
ENR000600,STU000600,LEAD0000751,CRS0008,MGR0007,2024-02-25,COH00092,2024-03-10,2024-03-31,2024-04-12,Completed,0.0,0,UAH,Free,dou,,,False,,False
ENR000601,STU000601,LEAD0001875,CRS0015,MGR0002,2024-02-23,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,google,,,False,,False
ENR000602,STU000602,LEAD0000863,CRS0008,MGR0005,2024-02-14,COH00092,2024-03-10,2024-03-31,2024-04-01,Completed,0.0,0,UAH,Free,google,,,False,,False
ENR000603,STU000603,LEAD0003124,CRS0014,MGR0008,2024-02-17,COH00185,2024-03-13,2024-07-03,2024-07-02,Completed,11904.11,0,CZK,Full,google,,,True,2024-07-05,False
ENR000604,STU000604,LEAD0000019,CRS0001,MGR0002,2024-02-24,COH00002,2024-03-13,2024-06-05,,Cancelled,30080.0,20,UAH,Full,telegram,2024-03-17,Financial,False,,False
ENR000605,STU000605,LEAD0003525,CRS0008,MGR0002,2024-02-22,COH00092,2024-03-10,2024-03-31,,Dropped,0.0,0,UAH,Free,meta,,,False,,False
ENR000606,STU000606,LEAD0000729,CRS0005,MGR0002,2024-02-20,COH00053,2024-04-09,2024-05-21,2024-05-17,Completed,22880.0,20,UAH,Full,meta,,,True,2024-06-04,False
ENR000607,STU000607,LEAD0001599,CRS0017,MGR0008,2024-02-27,COH00232,2024-03-23,2024-09-07,,Dropped,23715.0,15,UAH,Full,telegram,,,False,,False
ENR000608,STU000608,LEAD0001714,CRS0013,MGR0008,2024-02-14,COH00170,2024-02-26,2024-05-06,,Dropped,26000.0,0,UAH,Full,organic,,,False,,False
ENR000609,STU000609,LEAD0002599,CRS0007,MGR0008,2024-02-27,COH00080,2024-03-12,2024-09-17,2024-09-28,Completed,42100.0,0,UAH,Full,meta,,,True,2024-09-30,False
ENR000610,STU000610,LEAD0001021,CRS0015,MGR0004,2024-02-27,COH00199,2024-03-11,2024-04-01,2024-04-02,Completed,0.0,0,CZK,Free,telegram,,,False,,False
ENR000611,STU000611,LEAD0002078,CRS0011,MGR0002,2024-02-24,COH00140,2024-03-11,2024-06-10,2024-06-23,Completed,23375.0,15,UAH,Installments,email,,,True,2024-06-27,False
ENR000612,STU000612,LEAD0001975,CRS0014,MGR0007,2024-02-22,COH00185,2024-03-13,2024-07-03,2024-07-15,Completed,12055.59,0,CZK,Full,perplexity,,,True,2024-07-16,False
ENR000613,STU000613,LEAD0000029,CRS0015,MGR0008,2024-02-19,COH00199,2024-03-11,2024-04-01,,Dropped,0.0,0,UAH,Free,email,,,False,,False
