PaymentID,LeadID,StudentID,EnrollmentID,ManagerID,CourseID,PaymentDate,PaymentType,InstallmentNumber,InstallmentCount,GrossAmount,DiscountAmount,RefundAmount,ProcessingFee,NetAmount,Currency,ExchangeRateToBase,GrossAmountBase,NetAmountBase,PaymentMethod,PaymentProvider,PaymentStatus,RefundDate,RefundReason,InvoiceNumber,IsTestPayment,CurrencyNormalized,RefundStatusIsInconsistent,InvoiceNumberNormalized,InvoiceNumberIsMalformed,IsFinancialKPIEligible,FXRateApplied,FXRateSource
PAY0005714,LEAD0015576,STU004268,ENR004347,MGR0004,CRS0003,2024-10-23,Full,1,1,52400.0,2620.0,0.0,725.88,49054.12,UAH,1.0,52400.0,49054.12,BankTransfer,Monobank,Completed,,,INV-2024-005714,False,UAH,False,INV-2024-005714,False,True,1.0,ExchangeRates Exact Lookup
PAY0005715,LEAD0017673,STU004270,ENR004349,MGR0003,CRS0014,2024-10-29,Installment,1,3,7200.0,1440.0,0.0,158.32,5601.68,UAH,1.0,7200.0,5601.68,Crypto,WayForPay,Completed,,,INV-2024-005715,False,UAH,False,INV-2024-005715,False,True,1.0,ExchangeRates Exact Lookup
PAY0005716,LEAD0017673,STU004270,ENR004349,MGR0003,CRS0014,2024-11-29,Installment,2,3,7200.0,1440.0,2142.99,70.71,3546.3,UAH,1.0,7200.0,3546.3,Crypto,WayForPay,Partially Refunded,2025-01-15,Duplicate charge,INV-2024-005716,False,UAH,False,INV-2024-005716,False,True,1.0,ExchangeRates Exact Lookup
PAY0005717,LEAD0017673,STU004270,ENR004349,MGR0003,CRS0014,2024-12-28,Installment,3,3,7200.0,1440.0,0.0,159.66,5600.34,UAH,1.0,7200.0,5600.34,Crypto,WayForPay,Completed,,,INV-2024-005717,False,UAH,False,INV-2024-005717,False,True,1.0,ExchangeRates Exact Lookup
PAY0005718,LEAD0016175,STU004272,ENR004351,MGR0003,CRS0016,2024-11-04,Full,1,1,29200.0,0.0,0.0,808.9,28391.1,UAH,1.0,29200.0,28391.1,Card,PrivatBank,Completed,,,INV-2024-005718,False,UAH,False,INV-2024-005718,False,True,1.0,ExchangeRates Exact Lookup
PAY0005719,LEAD0015820,STU004274,ENR004353,MGR0005,CRS0009,2024-10-29,Installment,1,3,1147.81,0.0,0.0,33.67,1114.14,PLN,10.656,12231.06,11872.28,Card,Monobank,Completed,,,INV-2024-005719,False,PLN,False,INV-2024-005719,False,True,10.656,ExchangeRates Exact Lookup
PAY0005720,LEAD0015820,STU004274,ENR004353,MGR0005,CRS0009,2024-11-30,Installment,2,3,1147.81,0.0,0.0,15.61,1132.2,PLN,10.6766,12254.71,12088.05,Card,Monobank,Completed,,,INV-2024-005720,False,PLN,False,INV-2024-005720,False,True,10.6766,ExchangeRates Exact Lookup
PAY0005721,LEAD0015820,STU004274,ENR004353,MGR0005,CRS0009,2024-12-31,Installment,3,3,1147.81,0.0,0.0,22.98,1124.83,PLN,10.5062,12059.12,11817.69,Card,Monobank,Completed,,,INV-2024-005721,False,PLN,False,INV-2024-005721,False,True,10.5062,ExchangeRates Exact Lookup
PAY0005722,LEAD0017404,STU004276,ENR004355,MGR0007,CRS0002,2024-11-02,Installment,1,3,1144.68,114.47,0.0,29.26,1000.95,PLN,10.7605,12317.33,10770.72,Crypto,WayForPay,Completed,,,INV-2024-005722,False,PLN,False,INV-2024-005722,False,True,10.7605,ExchangeRates Exact Lookup
PAY0005723,LEAD0017404,STU004276,ENR004355,MGR0007,CRS0002,2024-12-01,Installment,2,3,1144.68,114.47,0.0,28.94,1001.27,PLN,10.6216,12158.33,10635.09,Crypto,WayForPay,Completed,,,INV-2024-005723,False,PLN,False,INV-2024-005723,False,True,10.6216,ExchangeRates Exact Lookup
PAY0005724,LEAD0017404,STU004276,ENR004355,MGR0007,CRS0002,2024-12-29,Installment,3,3,1144.68,114.47,0.0,16.35,1013.86,PLN,10.5074,12027.61,10653.03,Crypto,WayForPay,Completed,,,INV-2024-005724,False,PLN,False,INV-2024-005724,False,True,10.5074,ExchangeRates Exact Lookup
PAY0005725,LEAD0017480,STU004277,ENR004356,MGR0004,CRS0011,2024-11-01,Full,1,1,27500.0,4125.0,0.0,648.09,22726.91,UAH,1.0,27500.0,22726.91,Card,PrivatBank,Completed,,,INV-2024-005725,False,UAH,False,INV-2024-005725,False,True,1.0,ExchangeRates Exact Lookup
PAY0005726,LEAD0016388,STU004278,ENR004357,MGR0005,CRS0010,2024-10-23,Installment,1,3,238.62,11.93,0.0,3.94,222.75,USD,40.6135,9691.19,9046.66,BankTransfer,USDT,Completed,,,INV-2024-005726,False,USD,False,INV-2024-005726,False,True,40.6135,ExchangeRates Exact Lookup
PAY0005727,LEAD0016388,STU004278,ENR004357,MGR0005,CRS0010,2024-11-22,Installment,2,3,238.62,11.93,0.0,5.89,220.8,USD,40.5425,9674.25,8951.78,BankTransfer,USDT,Completed,,,INV-2024-005727,False,USD,False,INV-2024-005727,False,True,40.5425,ExchangeRates Exact Lookup
PAY0005728,LEAD0016388,STU004278,ENR004357,MGR0005,CRS0010,2024-12-22,Installment,3,3,238.62,11.93,0.0,4.75,221.94,USD,40.7682,9728.11,9048.09,BankTransfer,USDT,Completed,,,INV-2024-005728,False,USD,False,INV-2024-005728,False,True,40.7682,ExchangeRates Exact Lookup
PAY0005729,LEAD0016843,STU004280,ENR004359,MGR0004,CRS0012,2024-10-22,Full,1,1,32400.0,0.0,0.0,570.14,31829.86,UAH,1.0,32400.0,31829.86,Card,PrivatBank,Completed,,,INV-2024-005729,False,UAH,False,INV-2024-005729,False,True,1.0,ExchangeRates Exact Lookup
PAY0005730,LEAD0017286,STU004283,ENR004362,MGR0004,CRS0012,2024-11-03,Full,1,1,32400.0,0.0,0.0,956.81,31443.19,UAH,1.0,32400.0,31443.19,Card,WayForPay,Completed,,,INV-2024-005730,False,UAH,False,INV-2024-005730,False,True,1.0,ExchangeRates Exact Lookup
PAY0005731,LEAD0016002,STU004285,ENR004364,MGR0007,CRS0002,2024-10-25,Installment,1,4,859.26,0.0,0.0,18.12,841.14,PLN,10.7604,9245.98,9051.0,Card,Monobank,Completed,,,INV-2024-005731,False,PLN,False,INV-2024-005731,False,True,10.7604,ExchangeRates Exact Lookup
PAY0005732,LEAD0016002,STU004285,ENR004364,MGR0007,CRS0002,2024-11-25,Installment,2,4,859.26,0.0,0.0,19.9,839.36,PLN,10.781,9263.68,9049.14,Card,Monobank,Completed,,,INV-2024-005732,False,PLN,False,INV-2024-005732,False,True,10.781,ExchangeRates Exact Lookup
PAY0005733,LEAD0016002,STU004285,ENR004364,MGR0007,CRS0002,2024-12-23,Installment,3,4,859.26,0.0,0.0,22.51,836.75,PLN,10.7529,9239.54,8997.49,Card,Monobank,Completed,,,INV-2024-005733,False,PLN,False,INV-2024-005733,False,True,10.7529,ExchangeRates Exact Lookup
PAY0005734,LEAD0016002,STU004285,ENR004364,MGR0007,CRS0002,2025-01-21,Installment,4,4,859.26,0.0,859.26,23.8,-23.8,PLN,10.2062,8769.78,-242.91,Card,Monobank,Refunded,2025-01-25,Course mismatch,INV-2025-005734,False,PLN,False,INV-2025-005734,False,True,10.2062,ExchangeRates Exact Lookup
PAY0005735,LEAD0015927,STU004286,ENR004365,MGR0004,CRS0014,2024-10-22,Installment,1,6,92.32,0.0,0.0,1.65,90.67,USD,40.5657,3745.03,3678.09,Card,Wise,Completed,,,INV-2024-005735,False,USD,False,INV-2024-005735,False,True,40.5657,ExchangeRates Exact Lookup
PAY0005736,LEAD0015927,STU004286,ENR004365,MGR0004,CRS0014,2024-11-21,Installment,2,6,92.32,0.0,0.0,2.55,89.77,USD,40.6279,3750.77,3647.17,Card,Wise,Completed,,,INV-2024-005736,False,USD,False,INV-2024-005736,False,True,40.6279,ExchangeRates Exact Lookup
PAY0005737,LEAD0015927,STU004286,ENR004365,MGR0004,CRS0014,2024-12-16,Installment,3,6,92.32,0.0,0.0,1.96,90.36,USD,41.1508,3799.04,3718.39,Card,Wise,Completed,,,INV-2024-005737,False,USD,False,INV-2024-005737,False,True,41.1508,ExchangeRates Exact Lookup
PAY0005738,LEAD0015927,STU004286,ENR004365,MGR0004,CRS0014,2025-01-21,Installment,4,6,92.32,0.0,55.22,1.25,35.85,USD,40.6903,3756.53,1458.75,Card,Wise,Partially Refunded,2025-03-14,Financial reasons,INV-2025-005738,False,USD,False,INV-2025-005738,False,True,40.6903,ExchangeRates Exact Lookup
PAY0005739,LEAD0015927,STU004286,ENR004365,MGR0004,CRS0014,2025-02-15,Installment,5,6,92.32,0.0,0.0,2.11,90.21,USD,40.6273,3750.71,3664.99,Card,Wise,Completed,,,INV-2025-005739,False,USD,False,INV-2025-005739,False,True,40.6273,ExchangeRates Exact Lookup
PAY0005740,LEAD0015927,STU004286,ENR004365,MGR0004,CRS0014,2025-03-21,Installment,6,6,92.32,0.0,0.0,1.9,90.42,USD,40.9817,3783.43,3705.57,Card,Wise,Completed,,,INV-2025-005740,False,USD,False,INV-2025-005740,False,True,40.9817,ExchangeRates Exact Lookup
PAY0005741,LEAD0015619,STU004288,ENR004367,MGR0003,CRS0014,2024-10-26,Full,1,1,21600.0,4320.0,0.0,475.37,16804.63,UAH,1.0,21600.0,16804.63,Card,PrivatBank,Completed,,,INV-2024-005741,False,UAH,False,INV-2024-005741,False,True,1.0,ExchangeRates Exact Lookup
PAY0005742,LEAD0018029,STU004289,ENR004368,MGR0003,CRS0006,2024-10-24,Installment,1,4,9525.0,2381.25,0.0,0.0,7143.75,UAH,1.0,9525.0,7143.75,Card,Monobank,Pending,,,INV-2024-005742,False,UAH,False,INV-2024-005742,False,False,1.0,ExchangeRates Exact Lookup
PAY0005743,LEAD0018029,STU004289,ENR004368,MGR0003,CRS0006,2024-11-24,Installment,2,4,9525.0,2381.25,0.0,0.0,7143.75,UAH,1.0,9525.0,7143.75,Card,Monobank,Scheduled,,,INV-2024-005743,False,UAH,False,INV-2024-005743,False,False,1.0,ExchangeRates Exact Lookup
PAY0005744,LEAD0018029,STU004289,ENR004368,MGR0003,CRS0006,2024-12-19,Installment,3,4,9525.0,2381.25,0.0,0.0,7143.75,UAH,1.0,9525.0,7143.75,Card,Monobank,Scheduled,,,INV-2024-005744,False,UAH,False,INV-2024-005744,False,False,1.0,ExchangeRates Exact Lookup
PAY0005745,LEAD0018029,STU004289,ENR004368,MGR0003,CRS0006,2025-01-25,Installment,4,4,9525.0,2381.25,0.0,0.0,7143.75,UAH,1.0,9525.0,7143.75,Card,Monobank,Scheduled,,,INV-2025-005745,False,UAH,False,INV-2025-005745,False,False,1.0,ExchangeRates Exact Lookup
PAY0005746,LEAD0016562,STU004290,ENR004369,MGR0003,CRS0016,2024-10-29,Installment,1,3,9733.33,0.0,0.0,208.81,9524.52,UAH,1.0,9733.33,9524.52,Crypto,WayForPay,Completed,,,INV-2024-005746,False,UAH,False,INV-2024-005746,False,True,1.0,ExchangeRates Exact Lookup
PAY0005747,LEAD0016562,STU004290,ENR004369,MGR0003,CRS0016,2024-12-01,Installment,2,3,9733.33,0.0,0.0,269.48,9463.85,UAH,1.0,9733.33,9463.85,Crypto,WayForPay,Completed,,,INV-2024-005747,False,UAH,False,INV-2024-005747,False,True,1.0,ExchangeRates Exact Lookup
PAY0005748,LEAD0016562,STU004290,ENR004369,MGR0003,CRS0016,2024-12-28,Installment,3,3,9733.33,0.0,0.0,147.99,9585.34,UAH,1.0,9733.33,9585.34,Crypto,WayForPay,Completed,,,INV-2024-005748,False,UAH,False,INV-2024-005748,False,True,1.0,ExchangeRates Exact Lookup
PAY0005749,LEAD0018516,STU004291,ENR004370,MGR0007,CRS0016,2024-10-25,Installment,1,6,4866.67,730.0,0.0,87.74,4048.93,UAH,1.0,4866.67,4048.93,Crypto,PrivatBank,Completed,,,INV-2024-005749,False,UAH,False,INV-2024-005749,False,True,1.0,ExchangeRates Exact Lookup
PAY0005750,LEAD0018516,STU004291,ENR004370,MGR0007,CRS0016,2024-11-24,Installment,2,6,4866.67,730.0,0.0,114.94,4021.73,UAH,1.0,4866.67,4021.73,Crypto,PrivatBank,Completed,,,INV-2024-005750,False,UAH,False,INV-2024-005750,False,True,1.0,ExchangeRates Exact Lookup
PAY0005751,LEAD0018516,STU004291,ENR004370,MGR0007,CRS0016,2024-12-24,Installment,3,6,4866.67,730.0,0.0,104.78,4031.89,UAH,1.0,4866.67,4031.89,Crypto,PrivatBank,Completed,,,INV-2024-005751,False,UAH,False,INV-2024-005751,False,True,1.0,ExchangeRates Exact Lookup
PAY0005752,LEAD0018516,STU004291,ENR004370,MGR0007,CRS0016,2025-01-25,Installment,4,6,4866.67,730.0,0.0,112.51,4024.16,UAH,1.0,4866.67,4024.16,Crypto,PrivatBank,Completed,,,INV-2025-005752,False,UAH,False,INV-2025-005752,False,True,1.0,ExchangeRates Exact Lookup
PAY0005753,LEAD0018516,STU004291,ENR004370,MGR0007,CRS0016,2025-02-22,Installment,5,6,4866.67,730.0,0.0,54.84,4081.83,UAH,1.0,4866.67,4081.83,Crypto,PrivatBank,Completed,,,INV-2025-005753,False,UAH,False,INV-2025-005753,False,True,1.0,ExchangeRates Exact Lookup
PAY0005754,LEAD0018516,STU004291,ENR004370,MGR0007,CRS0016,2025-03-26,Installment,6,6,4866.67,730.0,0.0,112.14,4024.53,UAH,1.0,4866.67,4024.53,Crypto,PrivatBank,Completed,,,INV-2025-005754,False,UAH,False,INV-2025-005754,False,True,1.0,ExchangeRates Exact Lookup
PAY0005755,LEAD0017164,STU004293,ENR004372,MGR0004,CRS0002,2024-10-25,Installment,1,3,1150.87,0.0,0.0,23.15,1127.72,PLN,10.7604,12383.82,12134.72,Card,Monobank,Completed,,,INV-2024-005755,False,PLN,False,INV-2024-005755,False,True,10.7604,ExchangeRates Exact Lookup
PAY0005756,LEAD0017164,STU004293,ENR004372,MGR0004,CRS0002,2024-11-26,Installment,2,3,1150.87,0.0,0.0,28.02,1122.85,PLN,10.7333,12352.63,12051.89,Card,Monobank,Completed,,,INV-2024-005756,False,PLN,False,INV-2024-005756,False,True,10.7333,ExchangeRates Exact Lookup
PAY0005757,LEAD0017164,STU004293,ENR004372,MGR0004,CRS0002,2024-12-25,Installment,3,3,1150.87,0.0,0.0,16.56,1134.31,PLN,10.8528,12490.16,12310.44,Card,Monobank,Completed,,,INV-2024-005757,False,PLN,False,INV-2024-005757,False,True,10.8528,ExchangeRates Exact Lookup
PAY0005758,LEAD0018201,STU004297,ENR004376,MGR0005,CRS0013,2024-10-30,Full,1,1,26000.0,7800.0,0.0,273.24,17926.76,UAH,1.0,26000.0,17926.76,Card,Monobank,Completed,,,INV-2024-005758,False,UAH,False,INV-2024-005758,False,True,1.0,ExchangeRates Exact Lookup
PAY0005759,LEAD0016623,STU004298,ENR004377,MGR0005,CRS0012,2024-10-29,Full,1,1,803.58,241.07,0.0,14.96,547.55,USD,40.9455,32902.98,22419.71,BankTransfer,Monobank,Completed,,,INV-2024-005759,False,USD,False,INV-2024-005759,False,True,40.9455,ExchangeRates Exact Lookup
PAY0005760,LEAD0015751,STU004299,ENR004378,MGR0007,CRS0010,2024-11-02,Full,1,1,28100.0,0.0,0.0,518.7,27581.3,UAH,1.0,28100.0,27581.3,Wise,PrivatBank,Completed,,,INV-2024-005760,False,UAH,False,INV-2024-005760,False,True,1.0,ExchangeRates Exact Lookup
PAY0005761,LEAD0016210,STU004301,ENR004380,MGR0006,CRS0004,2024-10-29,Full,1,1,8700.0,0.0,0.0,142.77,8557.23,UAH,1.0,8700.0,8557.23,Card,WayForPay,Completed,,,INV-2024-005761,False,UAH,False,INV-2024-005761,False,True,1.0,ExchangeRates Exact Lookup
PAY0005762,LEAD0015490,STU004303,ENR004382,MGR0003,CRS0005,2024-10-22,Installment,1,2,14300.0,3575.0,0.0,265.5,10459.5,UAH,1.0,14300.0,10459.5,Crypto,Monobank,Completed,,,INV-2024-005762,False,UAH,False,INV-2024-005762,False,True,1.0,ExchangeRates Exact Lookup
PAY0005763,LEAD0015490,STU004303,ENR004382,MGR0003,CRS0005,2024-11-21,Installment,2,2,14300.0,3575.0,0.0,312.03,10412.97,UAH,1.0,14300.0,10412.97,Crypto,Monobank,Completed,,,INV-2024-005763,False,UAH,False,INV-2024-005763,False,True,1.0,ExchangeRates Exact Lookup
PAY0005764,LEAD0018677,STU004304,ENR004383,MGR0007,CRS0012,2024-11-01,Full,1,1,32400.0,8100.0,0.0,406.53,23893.47,UAH,1.0,32400.0,23893.47,Crypto,Wise,Completed,,,INV-2024-005764,False,UAH,False,INV-2024-005764,False,True,1.0,ExchangeRates Exact Lookup
PAY0005765,LEAD0017266,STU004305,ENR004384,MGR0004,CRS0006,2024-10-21,Full,1,1,3574.75,893.69,0.0,66.33,2614.73,PLN,10.6581,38100.04,27868.05,Card,USDT,Completed,,,INV-2024-005765,False,PLN,False,INV-2024-005765,False,True,10.6581,ExchangeRates Exact Lookup
PAY0005766,LEAD0016768,STU004306,ENR004385,MGR0006,CRS0005,2024-10-23,Full,1,1,28600.0,7150.0,13483.83,363.39,7602.78,UAH,1.0,28600.0,7602.78,BankTransfer,USDT,Partially Refunded,2024-12-16,Duplicate charge,INV-2024-005766,False,UAH,False,INV-2024-005766,False,True,1.0,ExchangeRates Exact Lookup
PAY0005767,LEAD0018440,STU004307,ENR004386,MGR0004,CRS0014,2024-10-21,Full,1,1,484.72,0.0,0.0,9.74,474.98,EUR,44.5083,21574.06,21140.55,BankTransfer,USDT,Completed,,,INV-2024-005767,False,EUR,False,INV-2024-005767,False,True,44.5083,ExchangeRates Exact Lookup
PAY0005768,LEAD0018022,STU004308,ENR004387,MGR0005,CRS0006,2024-10-29,Installment,1,6,6350.0,635.0,0.0,159.08,5555.92,UAH,1.0,6350.0,5555.92,Crypto,Wise,Completed,,,INV-2024-005768,False,UAH,False,INV-2024-005768,False,True,1.0,ExchangeRates Exact Lookup
PAY0005769,LEAD0018022,STU004308,ENR004387,MGR0005,CRS0006,2024-11-28,Installment,2,6,6350.0,635.0,0.0,99.82,5615.18,UAH,1.0,6350.0,5615.18,Crypto,Wise,Completed,,,INV-2024-005769,False,UAH,False,INV-2024-005769,False,True,1.0,ExchangeRates Exact Lookup
PAY0005770,LEAD0018022,STU004308,ENR004387,MGR0005,CRS0006,2024-12-28,Installment,3,6,6350.0,635.0,0.0,142.79,5572.21,UAH,1.0,6350.0,5572.21,Crypto,Wise,Completed,,,INV-2024-005770,False,UAH,False,INV-2024-005770,False,True,1.0,ExchangeRates Exact Lookup
PAY0005771,LEAD0018022,STU004308,ENR004387,MGR0005,CRS0006,2025-01-29,Installment,4,6,6350.0,635.0,0.0,87.64,5627.36,UAH,1.0,6350.0,5627.36,Crypto,Wise,Completed,,,INV-2025-005771,False,UAH,False,INV-2025-005771,False,True,1.0,ExchangeRates Exact Lookup
PAY0005772,LEAD0018022,STU004308,ENR004387,MGR0005,CRS0006,2025-02-25,Installment,5,6,6350.0,635.0,0.0,167.62,5547.38,UAH,1.0,6350.0,5547.38,Crypto,Wise,Completed,,,INV-2025-005772,False,UAH,False,INV-2025-005772,False,True,1.0,ExchangeRates Exact Lookup
PAY0005773,LEAD0018022,STU004308,ENR004387,MGR0005,CRS0006,2025-04-01,Installment,6,6,6350.0,635.0,0.0,113.69,5601.31,UAH,1.0,6350.0,5601.31,Crypto,Wise,Completed,,,INV-2025-005773,False,UAH,False,INV-2025-005773,False,True,1.0,ExchangeRates Exact Lookup
PAY0005774,LEAD0018963,STU004309,ENR004388,MGR0004,CRS0005,2024-10-24,Full,1,1,28600.0,2860.0,0.0,649.74,25090.26,UAH,1.0,28600.0,25090.26,BankTransfer,USDT,Completed,,,INV-2024-005774,False,UAH,False,INV-2024-005774,False,True,1.0,ExchangeRates Exact Lookup
PAY0005775,LEAD0018938,STU004310,ENR004389,MGR0005,CRS0005,2024-10-30,Installment,1,3,213.55,0.0,0.0,4.3,209.25,EUR,45.5654,9730.49,9534.56,Card,USDT,Completed,,,INV-2024-005775,False,EUR,False,INV-2024-005775,False,True,45.5654,ExchangeRates Exact Lookup
PAY0005776,LEAD0018938,STU004310,ENR004389,MGR0005,CRS0005,2024-11-29,Installment,2,3,213.55,0.0,0.0,5.33,208.22,EUR,45.3628,9687.23,9445.44,Card,USDT,Completed,,,INV-2024-005776,False,EUR,False,INV-2024-005776,False,True,45.3628,ExchangeRates Exact Lookup
PAY0005777,LEAD0018938,STU004310,ENR004389,MGR0005,CRS0005,2024-12-27,Installment,3,3,213.55,0.0,0.0,3.84,209.71,EUR,45.5551,9728.29,9553.36,Card,USDT,Completed,,,INV-2024-005777,False,EUR,False,INV-2024-005777,False,True,45.5551,ExchangeRates Exact Lookup
PAY0005778,LEAD0015882,STU004312,ENR004391,MGR0006,CRS0013,2024-11-07,Installment,1,2,7521.41,1880.35,0.0,68.59,5572.47,CZK,1.7577,13220.38,9794.73,Crypto,PrivatBank,Completed,,,INV-2024-005778,False,CZK,False,INV-2024-005778,False,True,1.7577,ExchangeRates Exact Lookup
PAY0005779,LEAD0015882,STU004312,ENR004391,MGR0006,CRS0013,2024-11-30,Installment,2,2,7521.41,1880.35,0.0,95.04,5546.02,CZK,1.8423,13856.69,10217.43,Crypto,PrivatBank,Completed,,,INV-2024-005779,False,CZK,False,INV-2024-005779,False,True,1.8423,ExchangeRates Exact Lookup
PAY0005780,LEAD0016331,STU004314,ENR004393,MGR0003,CRS0005,2024-10-27,Full,1,1,2683.43,402.51,0.0,0.0,2280.92,PLN,10.658,28600.0,24310.05,Crypto,Wise,Canceled,,,INV-2024-005780,False,PLN,False,INV-2024-005780,False,False,10.658,ExchangeRates Exact Lookup
PAY0005781,LEAD0016064,STU004315,ENR004394,MGR0005,CRS0012,2024-11-01,Installment,1,6,5400.0,540.0,0.0,82.35,4777.65,UAH,1.0,5400.0,4777.65,Card,PrivatBank,Completed,,,INV-2024-005781,False,UAH,False,INV-2024-005781,False,True,1.0,ExchangeRates Exact Lookup
PAY0005782,LEAD0016064,STU004315,ENR004394,MGR0005,CRS0012,2024-11-30,Installment,2,6,5400.0,540.0,0.0,71.31,4788.69,UAH,1.0,5400.0,4788.69,Card,PrivatBank,Completed,,,INV-2024-005782,False,UAH,False,INV-2024-005782,False,True,1.0,ExchangeRates Exact Lookup
PAY0005783,LEAD0016064,STU004315,ENR004394,MGR0005,CRS0012,2025-01-02,Installment,3,6,5400.0,540.0,0.0,138.17,4721.83,UAH,1.0,5400.0,4721.83,Card,PrivatBank,Completed,,,INV-2025-005783,False,UAH,False,INV-2025-005783,False,True,1.0,ExchangeRates Exact Lookup
PAY0005784,LEAD0016064,STU004315,ENR004394,MGR0005,CRS0012,2025-01-29,Installment,4,6,5400.0,540.0,0.0,111.17,4748.83,UAH,1.0,5400.0,4748.83,Card,PrivatBank,Completed,,,INV-2025-005784,False,UAH,False,INV-2025-005784,False,True,1.0,ExchangeRates Exact Lookup
PAY0005785,LEAD0016064,STU004315,ENR004394,MGR0005,CRS0012,2025-03-01,Installment,5,6,5400.0,540.0,0.0,117.57,4742.43,UAH,1.0,5400.0,4742.43,Card,PrivatBank,Completed,,,INV-2025-005785,False,UAH,False,INV-2025-005785,False,True,1.0,ExchangeRates Exact Lookup
PAY0005786,LEAD0016064,STU004315,ENR004394,MGR0005,CRS0012,2025-04-02,Installment,6,6,5400.0,540.0,0.0,124.13,4735.87,UAH,1.0,5400.0,4735.87,Card,PrivatBank,Completed,,,INV-2025-005786,False,UAH,False,INV-2025-005786,False,True,1.0,ExchangeRates Exact Lookup
PAY0005787,LEAD0018874,STU004316,ENR004395,MGR0007,CRS0010,2024-10-21,Full,1,1,28100.0,0.0,0.0,400.72,27699.28,UAH,1.0,28100.0,27699.28,Crypto,WayForPay,Completed,,,INV-2024-005787,False,UAH,False,INV-2024-005787,False,True,1.0,ExchangeRates Exact Lookup
PAY0005788,LEAD0016519,STU004317,ENR004396,MGR0005,CRS0005,2024-10-23,Full,1,1,642.58,0.0,0.0,0.0,642.58,EUR,44.4249,28546.55,28546.55,Card,USDT,Pending,,,INV-2024-005788,False,EUR,False,INV-2024-005788,False,False,44.4249,ExchangeRates Exact Lookup
PAY0005789,LEAD0016323,STU004318,ENR004397,MGR0003,CRS0005,2024-10-23,Full,1,1,28600.0,2860.0,0.0,589.51,25150.49,UAH,1.0,28600.0,25150.49,BankTransfer,Wise,Completed,,,INV-2024-005789,False,UAH,False,INV-2024-005789,False,True,1.0,ExchangeRates Exact Lookup
PAY0005790,LEAD0019031,STU004319,ENR004398,MGR0003,CRS0010,2024-10-29,Installment,1,6,105.42,0.0,0.0,1.38,104.04,EUR,45.438,4790.07,4727.37,Crypto,PrivatBank,Completed,,,INV-2024-005790,False,EUR,False,INV-2024-005790,False,True,45.438,ExchangeRates Exact Lookup
PAY0005791,LEAD0019031,STU004319,ENR004398,MGR0003,CRS0010,2024-11-27,Installment,2,6,105.42,0.0,0.0,1.39,104.03,EUR,46.1087,4860.78,4796.69,Crypto,PrivatBank,Completed,,,INV-2024-005791,False,EUR,False,INV-2024-005791,False,True,46.1087,ExchangeRates Exact Lookup
PAY0005792,LEAD0019031,STU004319,ENR004398,MGR0003,CRS0010,2024-12-24,Installment,3,6,105.42,0.0,0.0,1.52,103.9,EUR,45.1934,4764.29,4695.59,Crypto,PrivatBank,Completed,,,INV-2024-005792,False,EUR,False,INV-2024-005792,False,True,45.1934,ExchangeRates Exact Lookup
PAY0005793,LEAD0019031,STU004319,ENR004398,MGR0003,CRS0010,2025-01-27,Installment,4,6,105.42,0.0,0.0,1.42,104.0,EUR,46.4811,4900.04,4834.03,Crypto,PrivatBank,Completed,,,INV-2025-005793,False,EUR,False,INV-2025-005793,False,True,46.4811,ExchangeRates Exact Lookup
PAY0005794,LEAD0019031,STU004319,ENR004398,MGR0003,CRS0010,2025-02-21,Installment,5,6,105.42,0.0,0.0,2.78,102.64,EUR,43.7993,4617.32,4495.56,Crypto,PrivatBank,Completed,,,INV-2025-005794,False,EUR,False,INV-2025-005794,False,True,43.7993,ExchangeRates Exact Lookup
PAY0005795,LEAD0019031,STU004319,ENR004398,MGR0003,CRS0010,2025-03-23,Installment,6,6,105.42,0.0,0.0,2.0,103.42,EUR,42.9902,4532.03,4446.05,Crypto,PrivatBank,Completed,,,INV-2025-005795,False,EUR,False,INV-2025-005795,False,True,42.9902,ExchangeRates Exact Lookup
PAY0005796,LEAD0017703,STU004320,ENR004399,MGR0005,CRS0017,2024-10-25,Full,1,1,15916.48,0.0,0.0,422.93,15493.55,CZK,1.7537,27912.73,27171.04,Card,WayForPay,Completed,,,INV-2024-005796,False,CZK,False,INV-2024-005796,False,True,1.7537,ExchangeRates Exact Lookup
PAY0005797,LEAD0017139,STU004321,ENR004400,MGR0006,CRS0012,2024-10-23,Installment,1,6,5400.0,0.0,0.0,0.0,5400.0,UAH,1.0,5400.0,5400.0,Card,WayForPay,Canceled,,,INV-2024-005797,False,UAH,False,INV-2024-005797,False,False,1.0,ExchangeRates Exact Lookup
PAY0005798,LEAD0017139,STU004321,ENR004400,MGR0006,CRS0012,2024-11-25,Installment,2,6,5400.0,0.0,0.0,0.0,5400.0,UAH,1.0,5400.0,5400.0,Card,WayForPay,Canceled,,,INV-2024-005798,False,UAH,False,INV-2024-005798,False,False,1.0,ExchangeRates Exact Lookup
PAY0005799,LEAD0017139,STU004321,ENR004400,MGR0006,CRS0012,2024-12-26,Installment,3,6,5400.0,0.0,0.0,0.0,5400.0,UAH,1.0,5400.0,5400.0,Card,WayForPay,Canceled,,,INV-2024-005799,False,UAH,False,INV-2024-005799,False,False,1.0,ExchangeRates Exact Lookup
