ActivityID,ActivityWeek,StudentID,EnrollmentID,CourseID,Logins,ActiveDays,LessonsViewed,LessonsCompleted,HomeworkAssigned,HomeworkSubmitted,HomeworkAccepted,QuizAttempts,AverageQuizScore,VideoMinutesWatched,LiveLessonsAttended,QuestionsAsked,MentorMessages,PlatformHours,LastActivityAt,HomeworkConsistencyFlag,LastActivityAtAnomalyFlag,MissingWeeksBefore,ActivityGapBeforeFlag
ACT00011414,2024-04-21,STU001214,ENR001220,CRS0008,0.0,1,0.0,0,3,0,0,0,0.0,0.0,0,1,0,2.7,2024-04-23 21:48:46,False,False,0,False
ACT00011415,2024-03-23,STU001215,ENR001221,CRS0017,4.0,3,3.0,3,2,1,1,2,40.0,54.0,1,2,5,4.0,2024-03-25 16:20:21,False,False,0,False
ACT00011416,2024-03-30,STU001215,ENR001221,CRS0017,3.0,2,2.0,2,2,1,1,0,0.0,80.0,0,0,6,6.0,2024-04-01 19:00:15,False,False,0,False
ACT00011417,2024-04-06,STU001215,ENR001221,CRS0017,2.0,4,2.0,1,1,1,1,0,0.0,90.0,2,0,2,3.5,2024-04-11 12:56:27,False,False,0,False
ACT00011418,2024-04-13,STU001215,ENR001221,CRS0017,3.0,3,1.0,1,2,1,1,2,40.3,145.0,2,2,1,6.1,2024-04-17 05:27:21,False,False,0,False
ACT00011419,2024-04-20,STU001215,ENR001221,CRS0017,3.0,4,2.0,2,2,2,2,2,71.5,144.0,2,2,1,6.6,2024-04-25 05:00:23,False,False,0,False
ACT00011421,2024-05-04,STU001215,ENR001221,CRS0017,7.0,4,1.0,1,2,1,1,1,69.5,118.0,3,2,3,2.1,2024-05-05 03:06:44,False,False,1,True
ACT00011422,2024-05-11,STU001215,ENR001221,CRS0017,5.0,3,1.0,1,2,1,1,0,0.0,70.0,2,2,1,2.6,2024-05-16 00:02:25,False,False,0,False
ACT00011423,2024-05-18,STU001215,ENR001221,CRS0017,6.0,3,3.0,2,1,1,1,1,83.3,93.0,1,0,3,5.2,2024-05-23 16:32:21,False,False,0,False
ACT00011424,2024-05-25,STU001215,ENR001221,CRS0017,5.0,2,1.0,1,1,1,1,2,47.4,49.0,0,2,1,3.0,2024-05-28 20:37:42,False,False,0,False
ACT00011425,2024-06-01,STU001215,ENR001221,CRS0017,8.0,1,,2,1,1,1,3,80.3,85.0,2,1,1,4.3,2024-06-04 13:50:11,False,False,0,False
ACT00011426,2024-06-08,STU001215,ENR001221,CRS0017,6.0,1,0.0,0,1,1,1,2,65.8,140.0,0,0,1,,2024-06-11 13:52:39,False,False,0,False
ACT00011427,2024-06-15,STU001215,ENR001221,CRS0017,8.0,2,1.0,1,3,2,2,3,69.4,76.0,0,1,2,3.2,2024-06-17 00:44:37,False,False,0,False
ACT00011428,2024-06-22,STU001215,ENR001221,CRS0017,8.0,6,2.0,1,1,1,1,2,58.2,79.0,0,1,2,6.7,2024-06-24 05:59:51,False,False,0,False
ACT00011429,2024-06-29,STU001215,ENR001221,CRS0017,3.0,5,2.0,2,1,1,1,3,35.4,108.0,1,2,4,4.3,2024-07-01 17:30:57,False,False,0,False
ACT00011430,2024-07-06,STU001215,ENR001221,CRS0017,7.0,4,0.0,0,2,1,1,5,61.7,85.0,1,0,1,6.0,2024-07-08 15:55:06,False,False,0,False
ACT00011431,2024-07-13,STU001215,ENR001221,CRS0017,6.0,2,2.0,1,2,2,1,2,64.6,48.0,2,3,3,1.2,2024-07-19 00:08:09,False,False,0,False
ACT00011432,2024-07-20,STU001215,ENR001221,CRS0017,3.0,2,2.0,2,1,1,1,0,0.0,125.0,1,0,1,1.3,2024-07-24 02:04:22,False,False,0,False
ACT00011433,2024-07-27,STU001215,ENR001221,CRS0017,6.0,5,2.0,2,2,1,1,1,54.8,121.0,1,0,3,3.5,2024-07-30 09:04:26,False,False,0,False
ACT00011434,2024-08-03,STU001215,ENR001221,CRS0017,9.0,4,0.0,0,3,3,2,1,68.9,117.0,2,1,0,4.1,2024-08-04 03:48:50,False,False,0,False
ACT00011435,2024-08-10,STU001215,ENR001221,CRS0017,3.0,2,1.0,1,3,1,1,2,79.9,81.0,0,2,4,6.6,2024-08-16 06:24:10,False,False,0,False
ACT00011436,2024-08-17,STU001215,ENR001221,CRS0017,4.0,2,2.0,1,2,2,1,4,65.1,124.0,2,0,3,1.2,2024-08-21 06:26:22,False,False,0,False
ACT00011437,2024-08-24,STU001215,ENR001221,CRS0017,5.0,2,1.0,1,2,2,2,3,81.0,157.0,0,0,0,4.4,2024-08-27 16:29:00,False,False,0,False
ACT00011438,2024-08-31,STU001215,ENR001221,CRS0017,5.0,6,1.0,1,1,1,1,1,52.7,99.0,1,0,2,3.7,2024-09-05 22:30:33,False,False,0,False
ACT00011439,2024-05-25,STU001216,ENR001222,CRS0017,1.0,0,2.0,2,3,1,1,1,62.5,60.0,0,0,0,0.0,2024-05-29 10:35:23,False,False,0,False
ACT00011440,2024-04-07,STU001217,ENR001223,CRS0008,6.0,6,3.0,2,3,3,3,3,49.2,134.0,1,1,0,6.2,2024-04-12 09:12:46,False,False,0,False
ACT00011441,2024-04-14,STU001217,ENR001223,CRS0008,6.0,6,5.0,3,2,1,1,2,68.0,144.0,2,3,3,3.3,2024-04-18 12:06:11,False,False,0,False
ACT00011442,2024-04-21,STU001217,ENR001223,CRS0008,5.0,7,2.0,2,2,2,2,4,79.4,126.0,2,1,4,9.9,2024-04-22 00:30:23,False,False,0,False
ACT00011443,2024-05-13,STU001218,ENR001224,CRS0011,8.0,3,0.0,0,1,1,1,2,52.2,81.0,2,0,0,4.3,2024-05-14 07:00:51,False,False,0,False
ACT00011444,2024-05-20,STU001218,ENR001224,CRS0011,5.0,3,3.0,3,2,1,1,2,54.1,46.0,1,2,1,3.6,2024-05-26 01:01:05,False,False,0,False
ACT00011445,2024-05-27,STU001218,ENR001224,CRS0011,8.0,4,2.0,2,1,1,1,3,48.9,83.0,0,0,2,4.1,2024-06-01 07:13:33,False,False,0,False
ACT00011446,2024-06-03,STU001218,ENR001224,CRS0011,5.0,3,0.0,0,2,1,1,0,0.0,85.0,0,1,3,2.9,2024-06-03 22:26:27,False,False,0,False
ACT00011447,2024-06-10,STU001218,ENR001224,CRS0011,4.0,2,0.0,0,3,2,1,2,61.6,41.0,0,0,2,3.4,2024-06-13 21:43:03,False,False,0,False
ACT00011448,2024-06-17,STU001218,ENR001224,CRS0011,0.0,1,2.0,2,2,1,1,0,0.0,3.0,0,0,2,5.8,2024-06-23 13:39:29,False,False,0,False
ACT00011449,2024-06-24,STU001218,ENR001224,CRS0011,0.0,1,0.0,0,2,1,1,1,60.3,0.0,0,1,2,3.4,2024-06-27 12:38:32,False,False,0,False
ACT00011450,2024-07-01,STU001218,ENR001224,CRS0011,0.0,0,2.0,1,2,1,1,0,0.0,0.0,2,0,5,2.7,2024-07-03 14:45:54,False,False,0,False
ACT00011451,2024-07-08,STU001218,ENR001224,CRS0011,1.0,2,2.0,2,2,0,0,0,0.0,42.0,0,1,0,0.0,2024-07-09 04:34:16,False,False,0,False
ACT00011452,2024-07-15,STU001218,ENR001224,CRS0011,1.0,0,0.0,0,1,0,0,1,48.7,16.0,0,1,0,1.2,2024-07-19 00:22:31,False,False,0,False
ACT00011453,2024-07-22,STU001218,ENR001224,CRS0011,4.0,1,3.0,2,2,1,1,2,60.8,0.0,0,0,1,1.4,2024-07-26 02:57:41,False,False,0,False
ACT00011454,2024-07-29,STU001218,ENR001224,CRS0011,1.0,1,1.0,1,2,0,0,3,41.2,52.0,0,1,2,1.2,2024-08-02 05:22:59,False,False,0,False
ACT00011455,2024-08-05,STU001218,ENR001224,CRS0011,1.0,0,0.0,0,2,0,1,0,0.0,0.0,1,2,0,2.6,2024-08-06 07:17:01,True,False,0,False
ACT00011456,2024-05-21,STU001219,ENR001225,CRS0007,5.0,2,2.0,2,3,2,1,1,72.5,23.0,1,2,0,2.0,2024-05-24 02:07:01,False,False,0,False
ACT00011457,2024-05-28,STU001219,ENR001225,CRS0007,4.0,3,1.0,1,2,2,1,0,0.0,91.0,0,0,0,4.5,2024-06-01 05:31:56,False,False,0,False
ACT00011458,2024-06-04,STU001219,ENR001225,CRS0007,8.0,1,2.0,2,1,1,1,3,83.6,165.0,2,2,1,3.7,2024-06-10 18:45:03,False,False,0,False
ACT00011459,2024-06-11,STU001219,ENR001225,CRS0007,9.0,3,2.0,2,2,1,1,2,50.1,60.0,1,0,0,3.3,2024-06-13 14:38:55,False,False,0,False
ACT00011460,2024-06-18,STU001219,ENR001225,CRS0007,3.0,4,2.0,2,1,1,1,4,59.0,96.0,1,1,0,9.3,2024-06-20 05:46:25,False,False,0,False
ACT00011461,2024-06-25,STU001219,ENR001225,CRS0007,4.0,3,4.0,3,2,1,1,3,53.7,158.0,0,4,3,4.5,2024-06-27 20:28:49,False,False,0,False
ACT00011462,2024-07-02,STU001219,ENR001225,CRS0007,8.0,4,1.0,1,2,1,1,0,0.0,79.0,1,1,2,2.4,2024-07-08 05:22:46,False,False,0,False
ACT00011463,2024-07-09,STU001219,ENR001225,CRS0007,7.0,1,1.0,1,1,1,1,2,42.8,98.0,1,2,0,5.5,2024-07-15 04:56:00,False,False,0,False
ACT00011464,2024-07-16,STU001219,ENR001225,CRS0007,5.0,5,1.0,1,3,3,3,0,0.0,69.0,0,2,0,2.3,2024-07-22 01:32:01,False,False,0,False
ACT00011465,2024-07-23,STU001219,ENR001225,CRS0007,2.0,2,2.0,2,2,1,1,3,82.6,93.0,1,1,0,3.4,2024-07-27 10:46:47,False,False,0,False
ACT00011466,2024-07-30,STU001219,ENR001225,CRS0007,4.0,4,1.0,1,2,1,1,1,50.4,90.0,0,1,3,4.0,2024-08-01 00:41:37,False,False,0,False
ACT00011467,2024-08-06,STU001219,ENR001225,CRS0007,4.0,2,3.0,2,2,2,1,2,54.4,155.0,1,4,1,4.4,2024-08-10 05:00:11,False,False,0,False
ACT00011469,2024-08-20,STU001219,ENR001225,CRS0007,4.0,4,3.0,3,2,2,2,1,45.4,57.0,2,1,1,4.2,2024-08-22 03:12:04,False,False,1,True
ACT00011470,2024-08-27,STU001219,ENR001225,CRS0007,5.0,3,2.0,2,2,1,1,1,78.1,91.0,0,1,2,4.4,2024-09-02 07:36:36,False,False,0,False
ACT00011471,2024-09-03,STU001219,ENR001225,CRS0007,5.0,2,2.0,2,2,1,1,1,43.8,164.0,0,3,4,3.0,2024-09-07 00:59:02,False,False,0,False
ACT00011472,2024-09-10,STU001219,ENR001225,CRS0007,0.0,4,3.0,2,2,2,2,0,0.0,123.0,1,3,3,1.2,2024-09-14 12:46:22,False,False,0,False
ACT00011473,2024-09-17,STU001219,ENR001225,CRS0007,5.0,5,1.0,1,1,1,1,3,51.5,63.0,2,1,0,3.4,2024-09-19 07:41:14,False,False,0,False
ACT00011474,2024-09-24,STU001219,ENR001225,CRS0007,5.0,3,2.0,1,3,3,3,2,66.9,167.0,0,1,0,2.8,2024-09-28 03:30:12,False,False,0,False
ACT00011475,2024-10-01,STU001219,ENR001225,CRS0007,5.0,3,1.0,1,3,2,2,1,52.7,100.0,0,2,3,4.3,2024-10-03 10:26:09,False,False,0,False
ACT00011476,2024-10-08,STU001219,ENR001225,CRS0007,5.0,4,1.0,1,3,2,1,2,48.4,34.0,0,2,3,3.7,2024-10-10 15:17:52,False,False,0,False
ACT00011477,2024-10-15,STU001219,ENR001225,CRS0007,4.0,5,1.0,1,1,1,1,0,0.0,141.0,2,0,2,2.9,2024-10-20 05:02:56,False,False,0,False
ACT00011478,2024-10-22,STU001219,ENR001225,CRS0007,2.0,0,1.0,1,1,1,1,2,48.8,113.0,2,1,2,2.6,2024-10-25 13:31:49,False,False,0,False
ACT00011479,2024-10-29,STU001219,ENR001225,CRS0007,6.0,4,1.0,1,2,1,1,2,34.0,107.0,1,1,3,6.0,2024-11-03 03:52:10,False,False,0,False
ACT00011480,2024-11-05,STU001219,ENR001225,CRS0007,5.0,4,1.0,1,3,2,2,0,0.0,141.0,2,0,0,4.4,2024-11-06 17:37:50,False,False,0,False
ACT00011481,2024-11-12,STU001219,ENR001225,CRS0007,3.0,5,2.0,2,2,1,1,1,77.6,102.0,0,0,0,4.3,2024-11-18 10:34:04,False,False,0,False
ACT00011482,2024-11-19,STU001219,ENR001225,CRS0007,6.0,2,1.0,1,1,1,1,0,0.0,110.0,2,1,1,4.8,2024-11-23 14:38:29,False,False,0,False
ACT00011483,2024-04-08,STU001220,ENR001226,CRS0015,1.0,1,1.0,1,1,1,1,1,54.3,63.0,1,2,1,7.4,2024-04-11 13:14:01,False,False,0,False
ACT00011484,2024-04-15,STU001220,ENR001226,CRS0015,4.0,2,3.0,3,2,2,2,0,0.0,117.0,1,5,2,3.7,2024-04-17 07:41:13,False,False,0,False
ACT00011485,2024-04-22,STU001220,ENR001226,CRS0015,5.0,4,3.0,2,2,1,1,3,55.8,34.0,1,3,3,7.9,2024-04-26 08:31:32,False,False,0,False
ACT00011486,2024-04-08,STU001221,ENR001227,CRS0015,5.0,4,2.0,2,3,2,1,4,42.5,179.0,1,2,2,10.3,2024-04-09 00:31:09,False,False,0,False
ACT00011487,2024-04-15,STU001221,ENR001227,CRS0015,7.0,7,2.0,2,2,1,1,4,46.2,134.0,1,3,5,5.8,2024-04-21 03:57:02,False,False,0,False
ACT00011488,2024-04-22,STU001221,ENR001227,CRS0015,5.0,5,2.0,2,2,1,1,2,91.4,130.0,2,1,5,4.2,2024-04-24 23:57:53,False,False,0,False
ACT00011489,2024-04-09,STU001222,ENR001228,CRS0005,8.0,3,3.0,3,1,1,1,3,51.1,166.0,2,0,0,6.7,2024-04-13 23:23:34,False,False,0,False
ACT00011490,2024-04-16,STU001222,ENR001228,CRS0005,8.0,4,1.0,1,1,1,1,2,90.7,103.0,3,0,2,6.4,2024-04-17 20:56:06,False,False,0,False
ACT00011491,2024-04-23,STU001222,ENR001228,CRS0005,7.0,4,1.0,1,3,2,1,2,56.8,151.0,2,2,2,5.9,2024-04-24 00:53:19,False,False,0,False
ACT00011492,2024-04-30,STU001222,ENR001228,CRS0005,8.0,5,3.0,2,3,1,1,1,79.9,230.0,1,3,2,6.0,2024-05-05 21:22:29,False,False,0,False
ACT00011493,2024-05-07,STU001222,ENR001228,CRS0005,7.0,5,4.0,3,2,1,1,1,93.8,91.0,1,3,3,8.5,2024-05-07 23:55:07,False,False,0,False
ACT00011494,2024-05-14,STU001222,ENR001228,CRS0005,8.0,5,3.0,2,2,2,2,2,79.8,190.0,1,1,1,4.2,2024-05-18 00:55:27,False,False,0,False
ACT00011495,2024-04-07,STU001223,ENR001229,CRS0008,8.0,6,2.0,1,1,0,0,3,83.8,125.0,1,2,3,5.5,2024-04-09 13:03:46,False,False,0,False
ACT00011496,2024-04-14,STU001223,ENR001229,CRS0008,10.0,6,5.0,4,1,1,1,3,52.0,163.0,2,1,0,5.3,2024-04-15 17:39:06,False,False,0,False
ACT00011497,2024-04-21,STU001223,ENR001229,CRS0008,10.0,7,2.0,2,3,2,2,3,85.1,290.0,1,1,5,7.6,2024-04-24 06:44:32,False,False,0,False
ACT00011498,2024-05-08,STU001224,ENR001230,CRS0014,8.0,5,3.0,3,2,1,1,1,74.0,153.0,1,2,1,4.9,2024-05-09 05:16:10,False,False,0,False
ACT00011499,2024-05-15,STU001224,ENR001230,CRS0014,2.0,5,4.0,3,3,1,1,2,75.9,94.0,1,3,4,4.9,2024-05-18 13:52:53,False,False,0,False
ACT00011500,2024-05-22,STU001224,ENR001230,CRS0014,8.0,3,4.0,4,2,1,1,3,78.2,102.0,1,0,1,4.2,2024-05-27 19:23:48,False,False,0,False
ACT00011501,2024-05-29,STU001224,ENR001230,CRS0014,5.0,5,2.0,1,3,2,1,3,43.3,127.0,1,2,1,2.4,2024-06-04 12:05:09,False,False,0,False
ACT00011502,2024-06-05,STU001224,ENR001230,CRS0014,4.0,3,2.0,2,2,2,1,1,81.6,100.0,1,3,1,3.1,2024-06-09 23:07:07,False,False,0,False
ACT00011503,2024-06-12,STU001224,ENR001230,CRS0014,7.0,5,2.0,1,2,2,2,0,0.0,167.0,1,2,0,1.2,2024-06-17 14:20:07,False,False,0,False
ACT00011504,2024-06-19,STU001224,ENR001230,CRS0014,5.0,4,3.0,3,2,1,1,3,37.1,29.0,1,0,1,3.0,2024-06-23 11:27:41,False,False,0,False
ACT00011505,2024-06-26,STU001224,ENR001230,CRS0014,1.0,1,1.0,1,3,2,2,0,0.0,141.0,2,3,1,4.7,2024-07-01 10:02:55,False,False,0,False
ACT00011506,2024-07-03,STU001224,ENR001230,CRS0014,6.0,2,2.0,2,1,1,1,0,0.0,126.0,1,1,4,7.2,2024-07-05 18:59:22,False,False,0,False
ACT00011507,2024-07-10,STU001224,ENR001230,CRS0014,3.0,1,1.0,1,2,1,1,0,0.0,116.0,0,1,3,3.0,2024-07-11 16:50:13,False,False,0,False
ACT00011508,2024-07-17,STU001224,ENR001230,CRS0014,2.0,1,3.0,2,3,1,1,0,0.0,26.0,1,2,2,2.7,2024-07-22 00:35:34,False,False,0,False
ACT00011509,2024-07-24,STU001224,ENR001230,CRS0014,2.0,1,2.0,2,2,1,1,0,0.0,57.0,0,2,2,2.7,2024-07-27 05:53:54,False,False,0,False
ACT00011510,2024-07-31,STU001224,ENR001230,CRS0014,2.0,1,0.0,0,2,1,1,2,68.2,56.0,0,1,0,3.4,2024-08-02 13:05:58,False,False,0,False
ACT00011511,2024-08-07,STU001224,ENR001230,CRS0014,0.0,3,1.0,1,1,0,0,0,0.0,0.0,0,0,2,0.0,2024-08-09 02:11:30,False,False,0,False
ACT00011512,2024-08-14,STU001224,ENR001230,CRS0014,2.0,0,0.0,0,1,0,0,1,38.4,121.0,1,0,0,0.0,2024-08-15 16:36:50,False,False,0,False
ACT00011513,2024-08-21,STU001224,ENR001230,CRS0014,0.0,0,1.0,1,3,1,1,0,0.0,0.0,0,0,1,0.0,2024-08-27 04:57:23,False,False,0,False
ACT00011514,2024-03-27,STU001225,ENR001231,CRS0012,5.0,0,2.0,1,3,1,1,1,31.5,51.0,1,1,2,2.7,2024-03-30 07:01:27,False,False,0,False
ACT00011515,2024-04-03,STU001225,ENR001231,CRS0012,1.0,1,0.0,0,2,1,1,1,30.3,104.0,0,0,3,0.6,2024-04-05 06:51:34,False,False,0,False
ACT00011516,2024-04-10,STU001225,ENR001231,CRS0012,3.0,0,1.0,1,2,1,1,0,0.0,78.0,0,0,2,3.1,2024-04-13 22:14:14,False,False,0,False
ACT00011517,2024-04-17,STU001225,ENR001231,CRS0012,1.0,1,2.0,2,1,0,0,1,30.8,0.0,1,0,2,4.6,2024-04-23 10:10:25,False,False,0,False
ACT00011518,2024-04-24,STU001225,ENR001231,CRS0012,3.0,3,0.0,0,3,1,1,2,51.9,98.0,0,1,2,3.7,2024-04-27 20:46:43,False,False,0,False
ACT00011519,2024-05-01,STU001225,ENR001231,CRS0012,3.0,1,2.0,2,1,0,0,0,0.0,0.0,1,0,0,2.4,2024-05-04 10:27:26,False,False,0,False
ACT00011520,2024-05-08,STU001225,ENR001231,CRS0012,0.0,1,2.0,2,3,1,1,1,61.8,50.0,1,0,1,0.0,2024-05-12 04:01:46,False,False,0,False
ACT00011521,2024-05-15,STU001225,ENR001231,CRS0012,3.0,1,1.0,1,2,1,1,0,0.0,31.0,1,3,1,4.2,2024-05-16 19:20:38,False,False,0,False
ACT00011522,2024-05-22,STU001225,ENR001231,CRS0012,2.0,2,0.0,0,1,0,0,0,0.0,43.0,1,0,0,0.0,2024-05-23 16:06:06,False,False,0,False
ACT00011523,2024-05-29,STU001225,ENR001231,CRS0012,1.0,0,0.0,0,1,0,0,1,60.2,3.0,1,1,0,3.0,2024-05-30 18:28:44,False,False,0,False
ACT00011524,2024-06-05,STU001225,ENR001231,CRS0012,3.0,1,1.0,1,1,0,0,0,0.0,8.0,0,0,3,0.0,2024-06-11 05:43:55,False,False,0,False
ACT00011525,2024-06-12,STU001225,ENR001231,CRS0012,3.0,2,1.0,1,1,0,0,1,54.6,33.0,0,0,0,0.3,2024-06-16 03:04:35,False,False,0,False
ACT00011526,2024-06-19,STU001225,ENR001231,CRS0012,0.0,0,3.0,3,2,1,1,1,29.5,39.0,0,0,0,0.6,2024-06-22 12:02:43,False,False,0,False
ACT00011527,2024-06-26,STU001225,ENR001231,CRS0012,2.0,0,1.0,1,2,1,1,1,53.4,0.0,1,0,0,0.7,2024-06-29 22:33:57,False,False,0,False
ACT00011529,2024-07-10,STU001225,ENR001231,CRS0012,0.0,0,0.0,0,3,1,1,2,48.3,16.0,0,0,2,0.7,2024-07-15 09:01:29,False,False,1,True
ACT00011530,2024-07-17,STU001225,ENR001231,CRS0012,1.0,2,1.0,1,2,0,0,0,0.0,59.0,0,0,0,0.6,2024-07-22 19:31:37,False,False,0,False
ACT00011531,2024-07-24,STU001225,ENR001231,CRS0012,1.0,1,0.0,0,3,1,1,0,0.0,12.0,0,1,0,0.9,2024-07-27 14:27:07,False,False,0,False
ACT00011532,2024-07-31,STU001225,ENR001231,CRS0012,2.0,3,1.0,1,3,1,1,0,0.0,0.0,1,1,0,0.2,2024-08-05 08:51:04,False,False,0,False
ACT00011533,2024-08-07,STU001225,ENR001231,CRS0012,1.0,0,0.0,0,2,0,0,0,0.0,66.0,0,1,1,1.0,2024-08-08 10:45:22,False,False,0,False
ACT00011534,2024-08-14,STU001225,ENR001231,CRS0012,1.0,0,0.0,0,1,0,0,1,50.5,49.0,1,0,0,0.0,2024-08-16 07:10:50,False,False,0,False
ACT00011535,2024-08-21,STU001225,ENR001231,CRS0012,2.0,1,0.0,0,1,0,0,0,0.0,27.0,0,0,2,1.3,2024-08-23 21:00:02,False,False,0,False
ACT00011536,2024-08-28,STU001225,ENR001231,CRS0012,2.0,1,0.0,0,2,0,0,0,0.0,0.0,0,0,0,0.0,2024-08-31 10:57:42,False,False,0,False
ACT00011537,2024-05-21,STU001226,ENR001232,CRS0007,0.0,4,0.0,0,1,0,0,0,0.0,47.0,0,0,1,1.3,2024-05-21 17:21:20,False,False,0,False
ACT00011538,2024-05-13,STU001227,ENR001233,CRS0011,7.0,3,4.0,3,1,1,1,2,44.7,65.0,1,2,1,3.2,2024-05-14 22:15:08,False,False,0,False
ACT00011539,2024-05-20,STU001227,ENR001233,CRS0011,3.0,2,1.0,1,2,1,1,1,67.4,75.0,0,0,3,5.1,2024-05-21 23:03:48,False,False,0,False
ACT00011540,2024-05-27,STU001227,ENR001233,CRS0011,3.0,2,2.0,2,2,1,1,3,42.1,85.0,1,2,2,3.6,2024-05-31 09:48:21,False,False,0,False
ACT00011541,2024-06-03,STU001227,ENR001233,CRS0011,2.0,1,0.0,0,3,2,1,1,76.4,148.0,1,2,0,5.0,2024-06-04 14:22:58,False,False,0,False
ACT00011542,2024-06-10,STU001227,ENR001233,CRS0011,5.0,2,3.0,2,2,1,1,0,0.0,45.0,1,1,3,6.4,2024-06-13 02:34:04,False,False,0,False
ACT00011543,2024-06-17,STU001227,ENR001233,CRS0011,3.0,0,4.0,3,3,1,1,1,31.8,88.0,1,1,1,0.0,2024-06-21 07:45:55,False,False,0,False
ACT00011544,2024-06-24,STU001227,ENR001233,CRS0011,0.0,2,3.0,2,1,0,0,0,0.0,0.0,1,0,0,0.0,2024-06-29 07:45:51,False,False,0,False
ACT00011545,2024-07-01,STU001227,ENR001233,CRS0011,0.0,0,1.0,1,2,1,1,2,42.9,46.0,0,0,0,0.0,2024-07-07 16:54:14,False,False,0,False
ACT00011546,2024-07-08,STU001227,ENR001233,CRS0011,1.0,0,3.0,2,1,0,0,1,28.1,41.0,1,1,0,0.0,2024-07-11 14:00:32,False,False,0,False
ACT00011547,2024-07-15,STU001227,ENR001233,CRS0011,0.0,2,0.0,0,2,0,0,0,0.0,7.0,0,1,2,1.1,2024-07-20 14:24:31,False,False,0,False
ACT00011548,2024-07-22,STU001227,ENR001233,CRS0011,0.0,0,0.0,0,2,1,1,0,0.0,23.0,0,1,0,0.5,2024-07-26 14:38:07,False,False,0,False
ACT00011549,2024-07-29,STU001227,ENR001233,CRS0011,0.0,0,0.0,0,2,0,0,0,0.0,23.0,0,0,0,0.5,2024-07-29 18:58:46,False,False,0,False
ACT00011550,2024-08-05,STU001227,ENR001233,CRS0011,0.0,1,0.0,0,2,0,0,0,0.0,51.0,0,0,1,0.0,2024-08-09 20:29:20,False,False,0,False
ACT00011551,2024-04-11,STU001228,ENR001234,CRS0002,6.0,4,4.0,4,3,3,2,1,54.1,151.0,1,2,4,3.7,2024-04-16 23:14:54,False,False,0,False
ACT00011552,2024-04-18,STU001228,ENR001234,CRS0002,7.0,7,2.0,1,2,1,1,3,69.9,110.0,2,1,5,6.0,2024-04-19 22:11:35,False,False,0,False
ACT00011553,2024-04-25,STU001228,ENR001234,CRS0002,9.0,4,1.0,1,2,1,1,3,91.4,121.0,1,1,4,5.2,2024-05-01 02:41:51,False,False,0,False
ACT00011554,2024-05-02,STU001228,ENR001234,CRS0002,7.0,3,3.0,2,2,2,1,2,84.7,172.0,1,2,4,6.1,2024-05-04 02:58:42,False,False,0,False
ACT00011555,2024-05-09,STU001228,ENR001234,CRS0002,11.0,4,3.0,2,2,2,1,3,89.2,180.0,1,0,1,3.6,2024-05-11 14:48:27,False,False,0,False
ACT00011556,2024-05-16,STU001228,ENR001234,CRS0002,10.0,4,3.0,2,2,2,1,0,0.0,138.0,1,2,0,4.7,2024-05-19 22:17:27,False,False,0,False
ACT00011557,2024-05-23,STU001228,ENR001234,CRS0002,6.0,4,4.0,3,3,3,2,3,77.0,107.0,2,4,4,4.6,2024-05-24 04:56:45,False,False,0,False
ACT00011558,2024-05-30,STU001228,ENR001234,CRS0002,5.0,2,2.0,1,2,2,1,3,49.8,103.0,0,2,2,7.3,2024-05-30 12:37:54,False,False,0,False
ACT00011559,2024-06-06,STU001228,ENR001234,CRS0002,7.0,4,4.0,4,2,1,1,3,83.3,141.0,1,2,5,7.6,2024-06-10 12:22:11,False,False,0,False
ACT00011560,2024-04-08,STU001229,ENR001235,CRS0015,7.0,7,2.0,2,3,2,2,5,70.4,134.0,1,3,2,9.7,2024-04-12 20:17:42,False,False,0,False
ACT00011561,2024-04-15,STU001229,ENR001235,CRS0015,8.0,7,5.0,4,2,2,2,3,68.2,282.0,0,5,5,6.4,2024-04-21 17:10:47,False,False,0,False
ACT00011562,2024-04-22,STU001229,ENR001235,CRS0015,8.0,6,5.0,5,2,1,1,4,89.8,151.0,2,2,6,7.6,2024-04-28 09:44:20,False,False,0,False
ACT00011563,2024-05-21,STU001230,ENR001236,CRS0007,1.0,4,2.0,2,2,2,1,2,83.8,114.0,0,1,3,6.3,2024-05-24 11:31:53,False,False,0,False
ACT00011564,2024-05-28,STU001230,ENR001236,CRS0007,7.0,3,3.0,3,3,2,1,2,79.2,140.0,0,0,2,6.2,2024-05-31 10:14:43,False,False,0,False
ACT00011565,2024-06-04,STU001230,ENR001236,CRS0007,7.0,4,2.0,2,3,3,2,4,77.3,66.0,1,2,2,2.8,2024-06-05 03:38:18,False,False,0,False
ACT00011566,2024-06-11,STU001230,ENR001236,CRS0007,4.0,3,2.0,2,1,1,1,2,75.7,72.0,1,0,0,5.4,2024-06-14 23:34:28,False,False,0,False
ACT00011567,2024-06-18,STU001230,ENR001236,CRS0007,3.0,3,1.0,1,3,3,2,3,65.4,116.0,1,1,2,1.3,2024-06-20 01:22:12,False,False,0,False
ACT00011568,2024-06-25,STU001230,ENR001236,CRS0007,4.0,3,2.0,2,2,1,1,2,80.3,88.0,1,0,1,1.8,2024-06-30 15:18:32,False,False,0,False
ACT00011569,2024-07-02,STU001230,ENR001236,CRS0007,8.0,5,3.0,3,2,1,1,2,76.9,78.0,1,1,4,3.6,2024-07-04 15:53:23,False,False,0,False
