Date,Currency,BaseCurrency,ExchangeRate
2025-10-26,CZK,UAH,1.8401
2025-10-27,CZK,UAH,1.836
2025-10-28,CZK,UAH,1.831
2025-10-29,CZK,UAH,1.8182
2025-10-30,CZK,UAH,1.8241
2025-10-31,CZK,UAH,1.8089
2025-11-01,CZK,UAH,1.8064
2025-11-02,CZK,UAH,1.7852
2025-11-03,CZK,UAH,1.8056
2025-11-04,CZK,UAH,1.816
2025-11-05,CZK,UAH,1.8307
2025-11-06,CZK,UAH,1.8291
2025-11-07,CZK,UAH,1.8391
2025-11-08,CZK,UAH,1.8415
2025-11-09,CZK,UAH,1.8315
2025-11-10,CZK,UAH,1.8471
2025-11-11,CZK,UAH,1.8403
2025-11-12,CZK,UAH,1.8429
2025-11-13,CZK,UAH,1.8344
2025-11-14,CZK,UAH,1.8499
2025-11-15,CZK,UAH,1.8523
2025-11-16,CZK,UAH,1.8694
2025-11-17,CZK,UAH,1.8766
2025-11-18,CZK,UAH,1.8634
2025-11-19,CZK,UAH,1.8585
2025-11-20,CZK,UAH,1.869
2025-11-21,CZK,UAH,1.8596
2025-11-22,CZK,UAH,1.8567
2025-11-23,CZK,UAH,1.8514
2025-11-24,CZK,UAH,1.8485
2025-11-25,CZK,UAH,1.8502
2025-11-26,CZK,UAH,1.8577
2025-11-27,CZK,UAH,1.855
2025-11-28,CZK,UAH,1.8439
2025-11-29,CZK,UAH,1.8263
2025-11-30,CZK,UAH,1.8091
2025-12-01,CZK,UAH,1.8049
2025-12-02,CZK,UAH,1.8118
2025-12-03,CZK,UAH,1.8142
2025-12-04,CZK,UAH,1.8257
2025-12-05,CZK,UAH,1.8126
2025-12-06,CZK,UAH,1.8146
2025-12-07,CZK,UAH,1.8231
2025-12-08,CZK,UAH,1.8263
2025-12-09,CZK,UAH,1.824
2025-12-10,CZK,UAH,1.8369
2025-12-11,CZK,UAH,1.8239
2025-12-12,CZK,UAH,1.8201
2025-12-13,CZK,UAH,1.816
2025-12-14,CZK,UAH,1.8059
2025-12-15,CZK,UAH,1.823
2025-12-16,CZK,UAH,1.836
2025-12-17,CZK,UAH,1.8378
2025-12-18,CZK,UAH,1.849
2025-12-19,CZK,UAH,1.8606
2025-12-20,CZK,UAH,1.8587
2025-12-21,CZK,UAH,1.8703
2025-12-22,CZK,UAH,1.8827
2025-12-23,CZK,UAH,1.8782
2025-12-24,CZK,UAH,1.87
2025-12-25,CZK,UAH,1.8645
2025-12-26,CZK,UAH,1.8803
2025-12-27,CZK,UAH,1.8933
2025-12-28,CZK,UAH,1.9025
2025-12-29,CZK,UAH,1.8981
2025-12-30,CZK,UAH,1.9023
2025-12-31,CZK,UAH,1.8898
