Date,Source,Medium,Campaign,Country,DeviceType,Impressions,Clicks,Sessions,LeadsReported,Spend,Currency,SpendBaseCurrency,PlatformConversions,CampaignObjective,CampaignStatus,CampaignNormalized,SpendBaseCurrencyUnresolvedFlag,ClicksImpressionsAnomalyFlag
2024-11-09,meta,cpc,test_1,Ukraine,Desktop,16896,306,266,3,3146.56,UAH,3146.56,0,Leads,Active,test_1,False,False
2024-11-10,meta,cpc,test_1,Ukraine,Mobile,17773,417,394,6,1992.84,UAH,1992.84,1,Leads,Active,test_1,False,False
2024-11-11,meta,cpc,test_1,Ukraine,Desktop,113256,1052,1022,26,6753.46,UAH,6753.46,3,Leads,Active,test_1,False,False
2024-11-12,meta,cpc,test_1,Czech Republic,Mobile,19962,266,226,5,2507.29,UAH,2507.29,1,Leads,Active,test_1,False,False
2024-11-13,meta,cpc,test_1,Ukraine,Mobile,29092,681,585,6,6172.36,UAH,6172.36,1,Leads,Active,test_1,False,False
2024-11-14,meta,cpc,test_1,Poland,Mobile,18374,477,456,10,6257.03,UAH,6257.03,1,Leads,Active,test_1,False,False
2024-11-15,meta,cpc,test_1,Ukraine,Mobile,26530,458,424,10,6101.74,UAH,6101.74,2,Leads,Active,test_1,False,False
2024-11-16,meta,cpc,test_1,Ukraine,Desktop,20049,443,422,9,3008.8,UAH,3008.8,1,Leads,Active,test_1,False,False
2024-11-17,meta,cpc,test_1,Ukraine,Desktop,13986,210,190,5,2527.87,UAH,2527.87,0,Leads,Active,test_1,False,False
2024-11-18,meta,cpc,test_1,Ukraine,Mobile,31648,444,423,4,4852.84,UAH,4852.84,1,Leads,Active,test_1,False,False
2024-11-19,meta,cpc,test_1,Poland,Mobile,10944,206,179,5,2086.22,UAH,2086.22,1,Leads,Active,test_1,False,False
2024-11-20,meta,cpc,test_1,Ukraine,Tablet,31846,738,697,11,4290.21,UAH,4290.21,1,Leads,Active,test_1,False,False
2024-11-21,meta,cpc,test 1,United Kingdom,Desktop,20285,263,232,5,1951.14,UAH,1951.14,1,Leads,Active,test_1,False,False
2024-11-22,meta,cpc,test_1,Ukraine,Desktop,28847,697,577,8,3471.74,UAH,3471.74,1,Leads,Active,test_1,False,False
2024-11-23,meta,cpc,test_1,Czech Republic,Mobile,31936,447,391,7,3919.16,UAH,3919.16,0,Leads,Active,test_1,False,False
2024-11-24,meta,cpc,test_1,Ukraine,Mobile,155092,1889,1674,13,10298.52,UAH,10298.52,2,Leads,Active,test_1,False,False
2024-11-25,meta,cpc,TEST_1,Ukraine,Mobile,98467,2033,1900,29,8952.43,UAH,8952.43,5,Leads,Active,test_1,False,False
2024-11-26,meta,cpc,test_1,Ukraine,Mobile,24858,473,420,4,6052.04,UAH,6052.04,0,Leads,Active,test_1,False,False
2024-11-27,meta,cpc,test_1,Ukraine,Mobile,53031,826,651,8,6943.51,UAH,6943.51,1,Leads,Active,test_1,False,False
2024-11-28,meta,cpc,test_1,Ukraine,Mobile,80676,1215,1130,24,15984.82,UAH,15984.82,4,Leads,Active,test_1,False,False
2024-11-29,meta,cpc,TEST_1,Ukraine,Desktop,66673,1159,884,18,12105.91,UAH,12105.91,2,Leads,Active,test_1,False,False
2024-11-30,meta,cpc,test_1,Poland,Desktop,43307,591,446,10,6746.23,UAH,6746.23,1,Leads,Active,test_1,False,False
2024-12-01,meta,cpc,test_1,Ukraine,Mobile,12495,162,139,2,1474.78,UAH,1474.78,0,Leads,Active,test_1,False,False
2024-12-02,meta,cpc,test_1,Ukraine,Mobile,62549,879,672,14,4357.19,UAH,4357.19,2,Leads,Active,test_1,False,False
2024-12-03,meta,cpc,test_1,United Kingdom,Mobile,25224,358,320,7,1636.55,UAH,1636.55,1,Leads,Active,test_1,False,False
2024-12-04,meta,cpc,test_1,Ukraine,Mobile,54364,490,418,6,4156.15,UAH,4156.15,1,Leads,Active,test_1,False,False
2024-12-05,meta,cpc,test_1,Kazakhstan,Mobile,33333,387,319,6,4290.25,UAH,4290.25,1,Leads,Active,test_1,False,False
2024-12-06,meta,cpc,test_1,United Kingdom,Desktop,23275,491,429,7,4042.56,UAH,4042.56,0,Leads,Active,test_1,False,False
2024-12-07,meta,cpc,test_1,Ukraine,Mobile,36195,396,369,3,3866.62,UAH,3866.62,0,Leads,Active,test_1,False,False
2024-12-08,meta,cpc,test_1,United Kingdom,Mobile,5375,88,77,1,1211.95,UAH,1211.95,0,Leads,Active,test_1,False,False
2024-12-09,meta,cpc,test_1,United States,Mobile,5185,102,86,1,1401.79,UAH,1401.79,0,Leads,Active,test_1,False,False
2024-12-10,meta,cpc,test_1,Ukraine,Desktop,11717,250,220,3,1875.58,UAH,1875.58,0,Leads,Active,test_1,False,False
2024-12-11,meta,cpc,test_1,Poland,Mobile,23572,439,397,7,5387.73,UAH,5387.73,1,Leads,Active,test_1,False,False
2024-12-12,meta,cpc,test_1,Ukraine,Desktop,9717,238,192,4,2277.46,UAH,2277.46,0,Leads,Active,test_1,False,False
2024-12-13,meta,cpc,test_1,United States,Mobile,37968,431,421,6,5366.26,UAH,5366.26,1,Leads,Active,test_1,False,False
2024-12-14,meta,cpc,test_1,Ukraine,Desktop,46782,801,649,5,3455.04,UAH,3455.04,1,Leads,Active,test_1,False,False
2024-12-15,meta,cpc,test_1,Ukraine,Tablet,13710,284,256,8,3025.69,UAH,3025.69,1,Leads,Active,test_1,False,False
2024-12-16,meta,cpc,test_1,Ukraine,Mobile,41926,703,620,11,4592.13,UAH,4592.13,2,Leads,Active,test_1,False,False
2024-12-17,meta,cpc,test_1,Ukraine,Mobile,20583,281,232,4,3108.44,UAH,3108.44,1,Leads,Active,test_1,False,False
2024-12-18,meta,cpc,test_1,Czech Republic,Mobile,23948,305,237,4,4077.02,UAH,4077.02,1,Leads,Active,test_1,False,False
2024-12-19,meta,cpc,test_1,Ukraine,Desktop,6667,134,107,2,1519.46,UAH,1519.46,0,Leads,Active,test_1,False,False
2024-12-20,meta,cpc,test_1,Kazakhstan,Desktop,42407,570,428,9,2836.06,UAH,2836.06,2,Leads,Active,test_1,False,False
2024-12-21,meta,cpc,test_1,Ukraine,Desktop,17146,375,304,5,3105.91,UAH,3105.91,0,Leads,Active,test_1,False,False
2024-12-22,meta,cpc,test_1,Ukraine,Mobile,5937,89,70,1,1157.49,UAH,1157.49,0,Leads,Active,test_1,False,False
2024-12-23,meta,cpc,test_1,Ukraine,Mobile,12023,222,209,5,1582.05,UAH,1582.05,1,Leads,Active,test_1,False,False
2024-12-24,meta,cpc,test_1,Ukraine,Mobile,32070,345,289,6,4710.84,UAH,4710.84,1,Leads,Active,test_1,False,False
2024-12-25,meta,cpc,test_1,Ukraine,Mobile,23463,346,312,7,3762.94,UAH,3762.94,0,Leads,Active,test_1,False,False
2024-12-26,meta,cpc,test_1,Poland,Mobile,36164,693,589,3,4165.75,UAH,4165.75,0,Leads,Active,test_1,False,False
2024-12-27,meta,cpc,test_1,Czech Republic,Mobile,20535,414,339,6,4074.83,UAH,4074.83,0,Leads,Active,test_1,False,False
2024-12-28,meta,cpc,test_1,Ukraine,Desktop,12494,272,247,4,3592.74,UAH,3592.74,0,Leads,Active,test_1,False,False
2024-12-29,meta,cpc,test_1,Ukraine,Mobile,29634,470,454,7,4648.39,UAH,4648.39,0,Leads,Active,test_1,False,False
2024-12-30,meta,cpc,test_1,Ukraine,Mobile,135801,1877,1609,40,9952.62,UAH,9952.62,2,Leads,Active,test_1,False,False
2024-12-31,meta,cpc,test_1,Ukraine,Mobile,36278,600,560,12,3084.68,UAH,3084.68,1,Leads,Active,test_1,False,False
2025-01-01,meta,cpc,test_1,Ukraine,Mobile,83488,1081,962,10,10667.97,UAH,10667.97,1,Leads,Active,test_1,False,False
2025-01-02,meta,cpc,test_1,Ukraine,Desktop,126182,1533,1369,23,15101.84,UAH,15101.84,3,Leads,Active,test_1,False,False
2025-01-03,meta,cpc,test_1,Ukraine,Desktop,27518,586,532,9,6086.33,UAH,6086.33,1,Leads,Active,test_1,False,False
2025-01-04,meta,cpc,test_1,Ukraine,Tablet,34100,906,705,10,9884.48,UAH,9884.48,2,Leads,Active,test_1,False,False
2025-01-05,meta,cpc,test_1,Ukraine,Mobile,25554,576,494,11,7974.19,UAH,7974.19,2,Leads,Active,test_1,False,False
2025-01-06,meta,cpc,test_1,Poland,Mobile,85496,1904,1660,42,9750.04,UAH,9750.04,3,Leads,Active,test_1,False,False
2025-01-07,meta,cpc,test_1,Ukraine,Mobile,72392,819,631,7,5518.24,UAH,5518.24,1,Leads,Active,test_1,False,False
2025-01-08,meta,cpc,test_1,Ukraine,Mobile,19287,360,344,7,4505.18,UAH,4505.18,1,Leads,Active,test_1,False,False
2025-01-09,meta,cpc,test_1,Ukraine,Mobile,60745,1267,1022,21,7537.27,UAH,7537.27,4,Leads,Active,test_1,False,False
2025-01-10,meta,cpc,test_1,Ukraine,Tablet,39478,738,608,11,6980.3,UAH,6980.3,1,Leads,Active,test_1,False,False
2025-01-11,meta,cpc,test_1,Germany,Mobile,9709,157,144,2,1769.41,UAH,1769.41,0,Leads,Active,test_1,False,False
2025-01-12,meta,cpc,TEST_1,Ukraine,Mobile,57910,1217,1049,15,5776.96,UAH,5776.96,3,Leads,Active,test_1,False,False
2025-01-13,meta,cpc,test_1,Ukraine,Mobile,40696,860,676,14,3755.3,UAH,3755.3,1,Leads,Active,test_1,False,False
2025-01-14,meta,cpc,test_1,Poland,Mobile,62617,798,682,8,8391.84,UAH,8391.84,1,Leads,Active,test_1,False,False
2025-01-15,meta,cpc,test_1,Kazakhstan,Mobile,83759,1150,936,22,6639.78,UAH,6639.78,2,Leads,Active,test_1,False,False
2025-01-16,meta,cpc,test_1,Ukraine,Mobile,107859,1268,1047,24,7535.87,UAH,7535.87,1,Leads,Active,test_1,False,False
2025-01-17,meta,cpc,test_1,Ukraine,Desktop,20523,467,446,9,5416.53,UAH,5416.53,1,Leads,Active,test_1,False,False
2025-01-18,meta,cpc,test_1,Ukraine,Mobile,25708,302,258,1,3730.37,UAH,3730.37,0,Leads,Active,test_1,False,False
2025-01-19,meta,cpc,test_1,Ukraine,Desktop,15922,453,439,9,5068.59,UAH,5068.59,2,Leads,Active,test_1,False,False
2025-01-20,meta,cpc,test_1,Ukraine,Desktop,23331,508,445,8,5080.12,UAH,5080.12,1,Leads,Active,test_1,False,False
2025-01-21,meta,cpc,test_1,Ukraine,Mobile,24774,622,579,11,4352.87,UAH,4352.87,1,Leads,Active,test_1,False,False
2025-01-22,meta,cpc,test_1,Ukraine,Mobile,19646,367,295,5,3155.23,UAH,3155.23,1,Leads,Active,test_1,False,False
2025-01-23,meta,cpc,test_1,Ukraine,Mobile,15147,333,269,7,3770.25,UAH,3770.25,0,Leads,Active,test_1,False,False
2025-01-24,meta,cpc,test_1,Ukraine,Mobile,19869,466,363,6,4855.64,UAH,4855.64,1,Leads,Active,test_1,False,False
2025-01-25,meta,cpc,test_1,Ukraine,Desktop,24483,535,519,12,4599.4,UAH,4599.4,1,Leads,Active,test_1,False,False
2025-01-26,meta,cpc,test1,Poland,Mobile,9012,215,173,3,1732.14,UAH,1732.14,0,Leads,Active,test_1,False,False
2025-01-27,meta,cpc,test_1,Ukraine,Mobile,67725,1029,778,15,6488.75,UAH,6488.75,1,Leads,Active,test_1,False,False
2025-01-28,meta,cpc,test_1,Czech Republic,Mobile,23289,598,460,7,6486.79,UAH,6486.79,1,Leads,Active,test_1,False,False
2025-01-29,meta,cpc,test_1,Ukraine,Desktop,39136,401,389,4,2263.31,UAH,2263.31,0,Leads,Active,test_1,False,False
2025-01-30,meta,cpc,test_1,Ukraine,Mobile,57890,1399,1334,18,6768.21,UAH,6768.21,3,Leads,Active,test_1,False,False
2025-01-31,meta,cpc,test_1,Ukraine,Desktop,30409,548,533,6,3490.37,UAH,3490.37,1,Leads,Active,test_1,False,False
2025-02-01,meta,cpc,test_1,United States,Mobile,22810,445,429,4,3801.48,UAH,3801.48,0,Leads,Active,test_1,False,False
2025-02-02,meta,cpc,test_1,United States,Mobile,54019,427,350,10,3874.14,UAH,3874.14,1,Leads,Active,test_1,False,False
2025-02-03,meta,cpc,test_1,Ukraine,Desktop,18109,222,171,3,1899.02,UAH,1899.02,0,Leads,Active,test_1,False,False
2025-02-04,meta,cpc,test_1,Poland,Tablet,34491,477,390,10,3952.34,UAH,3952.34,2,Leads,Active,test_1,False,False
2025-02-05,meta,cpc,test_1,Ukraine,Mobile,31158,745,702,11,5567.29,UAH,5567.29,2,Leads,Active,test_1,False,False
2025-02-06,meta,cpc,test_1,Ukraine,Mobile,58378,949,734,21,4892.57,UAH,4892.57,3,Leads,Active,test_1,False,False
2025-02-07,meta,cpc,test_1,Ukraine,Mobile,35484,658,539,6,4893.38,UAH,4893.38,1,Leads,Active,test_1,False,False
2025-02-08,meta,cpc,test_1,Ukraine,Mobile,17981,305,298,2,3144.65,UAH,3144.65,0,Leads,Active,test_1,False,False
2025-02-09,meta,cpc,test_1,Ukraine,Desktop,7409,169,136,4,2373.47,UAH,2373.47,1,Leads,Active,test_1,False,False
2025-02-10,meta,cpc,test_1,Ukraine,Mobile,41539,1001,882,19,5178.81,UAH,5178.81,3,Leads,Active,test_1,False,False
2025-02-11,meta,cpc,test_1,Germany,Mobile,12088,169,136,3,1871.87,UAH,1871.87,0,Leads,Active,test_1,False,False
2025-02-12,meta,cpc,test_1,Ukraine,Desktop,27372,428,344,5,4806.75,UAH,4806.75,1,Leads,Active,test_1,False,False
2025-02-13,meta,cpc,test_1,Ukraine,Desktop,15502,240,193,1,2868.18,UAH,2868.18,0,Leads,Active,test_1,False,False
2025-02-14,meta,cpc,test_1,Ukraine,Mobile,43614,358,279,5,1643.03,UAH,1643.03,0,Leads,Active,test_1,False,False
2025-02-15,meta,cpc,test_1,Ukraine,Mobile,19639,405,378,10,3667.57,UAH,3667.57,1,Leads,Active,test_1,False,False
2025-02-16,meta,cpc,test_1,Ukraine,Mobile,48779,787,611,16,3826.06,UAH,3826.06,2,Leads,Active,test_1,False,False
2025-02-17,meta,cpc,test_1,United States,Mobile,60310,1001,948,11,4899.87,UAH,4899.87,1,Leads,Active,test_1,False,False
2025-02-18,meta,cpc,test_1,Czech Republic,Desktop,23996,320,250,4,4360.61,UAH,4360.61,0,Leads,Active,test_1,False,False
2025-02-19,meta,cpc,test_1,Ukraine,Tablet,10935,237,207,5,1974.33,UAH,1974.33,0,Leads,Active,test_1,False,False
2025-02-20,meta,cpc,test_1,Ukraine,Tablet,23896,467,450,7,3157.97,UAH,3157.97,1,Leads,Active,test_1,False,False
2025-02-21,meta,cpc,test_1,Poland,Mobile,11928,8125,291,4,2040.5,UAH,2040.5,0,Leads,Active,test_1,False,False
2025-02-22,meta,cpc,test_1,Ukraine,Mobile,6455,96,92,2,1340.48,UAH,1340.48,0,Leads,Active,test_1,False,False
2025-02-23,meta,cpc,test_1,Poland,Mobile,6020,150,115,3,1566.58,UAH,1566.58,1,Leads,Active,test_1,False,False
2025-02-24,meta,cpc,test_1,Ukraine,Desktop,19309,345,329,8,4705.09,UAH,4705.09,1,Leads,Active,test_1,False,False
2025-02-25,meta,cpc,test_1,Ukraine,Mobile,32291,688,609,5,5258.7,UAH,5258.7,0,Leads,Active,test_1,False,False
2025-02-26,meta,cpc,test_1,Poland,Desktop,30892,500,445,6,4140.33,UAH,4140.33,1,Leads,Active,test_1,False,False
2025-02-27,meta,cpc,test_1,Ukraine,Mobile,43699,552,427,11,3712.87,UAH,3712.87,1,Leads,Active,test_1,False,False
2025-02-28,meta,cpc,test_1,Ukraine,Mobile,17883,441,394,7,4321.78,UAH,4321.78,1,Leads,Active,test_1,False,False
2025-03-01,meta,cpc,test_1,Ukraine,Desktop,14833,412,325,4,2611.36,UAH,2611.36,0,Leads,Active,test_1,False,False
2025-03-02,meta,cpc,test_1,Ukraine,Mobile,24165,239,221,5,2760.01,UAH,2760.01,1,Leads,Active,test_1,False,False
2025-03-03,meta,cpc,test_1,Ukraine,Mobile,26397,382,327,6,4691.79,UAH,4691.79,1,Leads,Active,test_1,False,False
2025-03-04,meta,cpc,test_1,United States,Mobile,73857,1723,1549,38,7711.98,UAH,7711.98,6,Leads,Active,test_1,False,False
2025-03-05,meta,cpc,test_1,Ukraine,Desktop,11397300,1692,1486,18,7355.35,UAH,7355.35,1,Leads,Active,test_1,False,False
2025-03-06,meta,cpc,test_1,Poland,Tablet,29898,718,647,14,8842.48,UAH,8842.48,1,Leads,Active,test_1,False,False
2025-03-07,meta,cpc,test_1,Czech Republic,Mobile,53914,698,600,11,5465.61,UAH,5465.61,1,Leads,Active,test_1,False,False
2025-03-08,meta,cpc,test_1,Ukraine,Mobile,50132,679,566,11,5937.75,UAH,5937.75,2,Leads,Active,test_1,False,False
2025-03-09,meta,cpc,test_1,Ukraine,Mobile,8399,221,189,5,2220.74,UAH,2220.74,0,Leads,Active,test_1,False,False
2025-03-10,meta,cpc,test_1,United States,Mobile,30616,556,447,8,7340.35,UAH,7340.35,1,Leads,Active,test_1,False,False
2025-03-11,meta,cpc,test_1,Poland,Desktop,13781,259,222,3,1803.76,UAH,1803.76,1,Leads,Active,test_1,False,False
2025-03-12,meta,cpc,test_1,Ukraine,Mobile,3743,96,72,2,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-13,meta,cpc,test_1,Poland,Desktop,1794,34,27,1,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-14,meta,cpc,test_1,Ukraine,Mobile,2118,32,25,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-15,meta,cpc,test_1,Ukraine,Desktop,1263,24,22,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-16,meta,cpc,test_1,Kazakhstan,Desktop,1570,20,15,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-17,meta,cpc,test_1,Ukraine,Desktop,20330,433,332,6,4352.3,UAH,4352.3,1,Leads,Active,test_1,False,False
2025-03-18,meta,cpc,test_1,Ukraine,Tablet,19311,339,318,6,2443.49,UAH,2443.49,1,Leads,Active,test_1,False,False
2025-03-19,meta,cpc,test_1,Ukraine,Mobile,32548,439,401,9,5238.97,UAH,5238.97,2,Leads,Active,test_1,False,False
2025-03-20,meta,cpc,test_1,Ukraine,Mobile,27506,452,396,9,4285.34,UAH,4285.34,2,Leads,Active,test_1,False,False
2025-03-21,meta,cpc,test_1,Ukraine,Desktop,17205,437,379,5,4365.04,UAH,4365.04,0,Leads,Active,test_1,False,False
2025-03-22,meta,cpc,test_1,Germany,Desktop,9911,269,254,3,3577.52,UAH,3577.52,0,Leads,Active,test_1,False,False
2025-03-23,meta,cpc,test_1,Germany,Tablet,14085,244,206,3,2927.09,UAH,2927.09,1,Leads,Active,test_1,False,False
2025-03-24,meta,cpc,test_1,Germany,Desktop,41423,644,508,8,2820.71,UAH,2820.71,0,Leads,Active,test_1,False,False
2025-03-25,meta,cpc,test_1,Ukraine,Desktop,43351,498,425,6,3129.71,UAH,3129.71,1,Leads,Active,test_1,False,False
2025-03-26,meta,cpc,test_1,Poland,Mobile,1688,28,27,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-27,meta,cpc,test_1,Ukraine,Mobile,1575,25,19,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-28,meta,cpc,test_1,Ukraine,Mobile,2738,67,52,1,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-29,meta,cpc,test_1,United States,Desktop,2818,69,62,2,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-30,meta,cpc,test_1,Poland,Mobile,2595,33,29,1,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-03-31,meta,cpc,test_1,Ukraine,Mobile,3005,55,52,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-04-01,meta,cpc,test_1,Ukraine,Mobile,2360,44,37,1,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-04-02,meta,cpc,test_1,Ukraine,Desktop,1957,33,29,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-04-03,meta,cpc,test_1,Ukraine,Desktop,32139,638,594,10,2895.07,UAH,2895.07,2,Leads,Active,test_1,False,False
2025-04-04,meta,cpc,test_1,United States,Desktop,7111,185,146,4,2564.73,UAH,2564.73,1,Leads,Active,test_1,False,False
2025-04-05,meta,cpc,test_1,Ukraine,Mobile,45116,837,767,17,3423.55,UAH,3423.55,1,Leads,Active,test_1,False,False
2025-04-06,meta,cpc,test_1,United Kingdom,Mobile,1407,20,16,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-04-07,meta,cpc,test_1,Ukraine,Mobile,1774,9,8,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-04-08,meta,cpc,test_1,Kazakhstan,Mobile,797,15,12,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-04-09,meta,cpc,test_1,United States,Desktop,29180,523,464,11,4830.92,UAH,4830.92,1,Leads,Active,test_1,False,False
2025-04-10,meta,cpc,test_1,Kazakhstan,Desktop,15671,142,136,3,1615.83,UAH,1615.83,0,Leads,Active,test_1,False,False
2025-04-11,meta,cpc,test_1,Ukraine,Mobile,24011,417,398,3,3819.52,UAH,3819.52,0,Leads,Active,test_1,False,False
2025-04-12,meta,cpc,test_1,Poland,Mobile,16073,320,281,4,1782.48,UAH,1782.48,0,Leads,Active,test_1,False,False
2025-04-13,meta,cpc,test_1,Ukraine,Desktop,16066,190,182,3,2145.0,UAH,2145.0,0,Leads,Active,test_1,False,False
2025-04-14,meta,cpc,TEST_1,Ukraine,Tablet,9951,181,157,4,2228.38,UAH,2228.38,0,Leads,Active,test_1,False,False
2025-04-15,meta,cpc,test_1,Ukraine,Mobile,51649,344,313,4,3704.63,UAH,3704.63,0,Leads,Active,test_1,False,False
2025-04-16,meta,cpc,test_1,United Kingdom,Desktop,45292,672,648,7,3889.95,UAH,3889.95,1,Leads,Active,test_1,False,False
2025-04-17,meta,cpc,test_1,Germany,Desktop,64355,964,814,14,5369.58,UAH,5369.58,1,Leads,Active,test_1,False,False
2025-04-18,meta,cpc,test_1,Ukraine,Mobile,13982,178,138,1,2388.18,UAH,2388.18,0,Leads,Active,test_1,False,False
2025-04-19,meta,cpc,test_1,Ukraine,Tablet,4803,97,80,1,1188.37,UAH,1188.37,0,Leads,Active,test_1,False,False
2025-04-20,meta,cpc,test_1,Ukraine,Mobile,21434,430,408,6,3154.48,UAH,3154.48,1,Leads,Active,test_1,False,False
2025-04-21,meta,cpc,test_1,Czech Republic,Desktop,26180,607,523,9,5274.56,UAH,5274.56,1,Leads,Active,test_1,False,False
2025-04-22,meta,cpc,TEST_1,Poland,Mobile,8663,148,144,2,1947.83,UAH,1947.83,0,Leads,Active,test_1,False,False
2025-04-23,meta,cpc,test_1,Ukraine,Tablet,20699,455,353,1,4292.24,UAH,4292.24,0,Leads,Active,test_1,False,False
2025-04-24,meta,cpc,test_1,Ukraine,Desktop,16920,336,262,5,4173.94,UAH,4173.94,0,Leads,Active,test_1,False,False
2025-04-25,meta,cpc,test_1,Ukraine,Mobile,25409,552,450,8,4125.21,UAH,4125.21,1,Leads,Active,test_1,False,False
2025-04-26,meta,cpc,test_1,Poland,Mobile,7123,148,123,3,1080.76,UAH,1080.76,0,Leads,Active,test_1,False,False
2025-04-27,meta,cpc,test_1,Ukraine,Mobile,23257,447,409,7,3821.01,UAH,3821.01,1,Leads,Active,test_1,False,False
2025-04-28,meta,cpc,test_1,Ukraine,Desktop,20754,374,305,7,4423.56,UAH,4423.56,1,Leads,Active,test_1,False,False
2025-04-29,meta,cpc,test_1,Ukraine,Mobile,21431,356,337,5,1749.63,UAH,1749.63,1,Leads,Active,test_1,False,False
2025-04-30,meta,cpc,test_1,Ukraine,Desktop,33823,464,429,5,4258.63,UAH,4258.63,1,Leads,Active,test_1,False,False
2025-05-01,meta,cpc,test_1,Ukraine,Mobile,13055,192,153,3,2659.51,UAH,2659.51,0,Leads,Active,test_1,False,False
2025-05-02,meta,cpc,test_1,Ukraine,Desktop,16054,278,230,4,1859.2,UAH,1859.2,0,Leads,Active,test_1,False,False
2025-05-03,meta,cpc,test_1,Germany,Mobile,24464,448,337,7,3090.44,UAH,3090.44,0,Leads,Active,test_1,False,False
2025-05-04,meta,cpc,test_1,Poland,Tablet,18890,323,288,8,2636.29,UAH,2636.29,0,Leads,Active,test_1,False,False
2025-05-05,meta,cpc,test_1,Ukraine,Mobile,2884,38,32,1,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-05-06,meta,cpc,test_1,Czech Republic,Mobile,3474,36,33,1,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-05-07,meta,cpc,test_1,Ukraine,Desktop,586,7,5,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-05-08,meta,cpc,test_1,Ukraine,Mobile,1309,28,22,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-05-09,meta,cpc,test_1,Ukraine,Desktop,15402,319,292,7,4283.94,UAH,4283.94,1,Leads,Active,test_1,False,False
2025-05-10,meta,cpc,test_1,Ukraine,Desktop,8887,149,139,2,1643.76,UAH,1643.76,0,Leads,Active,test_1,False,False
2025-05-11,meta,cpc,test_1,Ukraine,Mobile,7329,171,159,2,2056.18,UAH,2056.18,0,Leads,Active,test_1,False,False
2025-05-12,meta,cpc,test_1,Ukraine,Mobile,19676,453,371,5,3553.33,UAH,3553.33,0,Leads,Active,test_1,False,False
2025-05-13,meta,cpc,test_1,Ukraine,Mobile,42518,451,393,6,5192.76,UAH,5192.76,1,Leads,Active,test_1,False,False
2025-05-14,meta,cpc,test_1,Ukraine,Mobile,25185,510,406,8,4677.14,UAH,4677.14,0,Leads,Active,test_1,False,False
2025-05-15,meta,cpc,test_1,Poland,Desktop,25928,662,541,11,3411.46,UAH,3411.46,2,Leads,Active,test_1,False,False
2025-05-16,meta,cpc,test_1,Ukraine,Mobile,1336,37,31,1,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-05-17,meta,cpc,test_1,Ukraine,Desktop,1710,26,19,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-05-18,meta,cpc,test_1,Ukraine,Desktop,1250,22,17,0,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-05-19,meta,cpc,test_1,Ukraine,Mobile,2991,68,66,1,0.0,UAH,0.0,0,Leads,Paused,test_1,False,False
2025-05-20,meta,cpc,TEST_1,United States,Mobile,21148,438,393,9,4808.25,UAH,4808.25,2,Leads,Active,test_1,False,False
2025-05-21,meta,cpc,test_1,Ukraine,Tablet,25597,489,375,10,5132.47,UAH,5132.47,1,Leads,Active,test_1,False,False
2025-05-22,meta,cpc,test_1,Ukraine,Desktop,44870,447,367,4,4941.44,UAH,4941.44,1,Leads,Active,test_1,False,False
2025-05-23,meta,cpc,test_1,Ukraine,Tablet,18826,324,309,5,3919.22,UAH,3919.22,1,Leads,Active,test_1,False,False
2025-05-24,meta,cpc,test_1,Ukraine,Tablet,24314,394,322,5,2381.44,UAH,2381.44,1,Leads,Active,test_1,False,False
2025-05-25,meta,cpc,test_1,Ukraine,Desktop,36803,449,360,6,2926.61,UAH,2926.61,1,Leads,Active,test_1,False,False
2025-05-26,meta,cpc,test_1,Poland,Desktop,6049,124,115,3,1655.92,UAH,1655.92,0,Leads,Active,test_1,False,False
2025-05-27,meta,cpc,test_1,Ukraine,Desktop,11111,183,156,3,1623.44,UAH,1623.44,0,Leads,Active,test_1,False,False
2025-05-28,meta,cpc,test_1,Ukraine,Mobile,64971,920,777,6,4227.54,UAH,4227.54,1,Leads,Active,test_1,False,False
